Tumor_type	Gene	p_val	Rho	DE	label	ORA
Kidney-RCC	RNU6-317P	0.830801906350941	-0.020324590994924	Not associated	RNU6-317P-Kidney-RCC	Not significant
Kidney-RCC	RNU6-481P	0.542122663799755	0.0579429691942074	Not associated	RNU6-481P-Kidney-RCC	Not significant
Kidney-RCC	RNU6-587P	0.925221493120376	-0.00892857142857143	Not associated	RNU6-587P-Kidney-RCC	Not significant
Kidney-RCC	RNU6-667P	0.637295476407896	-0.0448295748398447	Not associated	RNU6-667P-Kidney-RCC	Not significant
Kidney-RCC	RNU6-717P	0.893932366874441	-0.0126831516590251	Not associated	RNU6-717P-Kidney-RCC	Not significant
Kidney-RCC	RNY4P18	0.893932366874441	-0.0126831516590251	Not associated	RNY4P18-Kidney-RCC	Not significant
Kidney-RCC	SCARNA17	0.669749722904466	0.0405553552826906	Not associated	SCARNA17-Kidney-RCC	Not significant
Kidney-RCC	SERTAD2	0.410255956930422	-0.0782138994737605	Not associated	SERTAD2-Kidney-RCC	Not significant
Kidney-RCC	SLC15A5	0.753532829798583	0.0298626181563105	Not associated	SLC15A5-Kidney-RCC	Not significant
Kidney-RCC	SNORD113-4	0.757226031572344	-0.0294006932525833	Not associated	SNORD113-4-Kidney-RCC	Not significant
Kidney-RCC	SNORD29	0.814109945449147	-0.0223648144591813	Not associated	SNORD29-Kidney-RCC	Not significant
Kidney-RCC	SPANXN4	0.893932366874441	-0.0126831516590251	Not associated	SPANXN4-Kidney-RCC	Not significant
Kidney-RCC	TAS2R46	0.120555922383496	0.146881531484529	Not associated	TAS2R46-Kidney-RCC	Not significant
Kidney-RCC	TCERG1L	0.191603033838615	-0.123747335414206	Not associated	TCERG1L-Kidney-RCC	Not significant
Kidney-RCC	TMEM163	0.421555765924491	-0.0763465268620386	Not associated	TMEM163-Kidney-RCC	Not significant
Kidney-RCC	TOPAZ1	0.585872651307339	0.0517944564698503	Not associated	TOPAZ1-Kidney-RCC	Not significant
Kidney-RCC	TPM3P9	0.141887057129177	0.139046932397796	Not associated	TPM3P9-Kidney-RCC	Not significant
Kidney-RCC	TRAJ18	0.539527663568353	-0.0583150410766327	Not associated	TRAJ18-Kidney-RCC	Not significant
Kidney-RCC	TRAJ40	0.770344346917924	-0.0277653657885475	Not associated	TRAJ40-Kidney-RCC	Not significant
Kidney-RCC	TRAJ57	0.770344346917924	-0.0277653657885475	Not associated	TRAJ57-Kidney-RCC	Not significant
Kidney-RCC	TRBJ2-1	0.308133451453138	-0.0967236595898895	Not associated	TRBJ2-1-Kidney-RCC	Not significant
Kidney-RCC	TRBV5-4	0.445778938197681	0.0724383541902881	Not associated	TRBV5-4-Kidney-RCC	Not significant
Kidney-RCC	U8	0.786933642807278	-0.0257088188186436	Not associated	U8-Kidney-RCC	Not significant
Kidney-RCC	VAV3-AS1	0.531261990030605	-0.0595061236319098	Not associated	VAV3-AS1-Kidney-RCC	Not significant
Kidney-RCC	VTRNA1-1	0.591099262973773	-0.0510745150892431	Not associated	VTRNA1-1-Kidney-RCC	Not significant
Kidney-RCC	WFDC12	0.428740317274032	0.0751742763649245	Not associated	WFDC12-Kidney-RCC	Not significant
Kidney-RCC	Y_RNA	0.532485923956535	-0.0593291758975156	Not associated	Y_RNA-Kidney-RCC	Not significant
Kidney-RCC	ZNF280A	0.600071445850834	-0.0498453224958546	Not associated	ZNF280A-Kidney-RCC	Not significant
Kidney-RCC	ZNF770	0.95143662847828	-0.00579362218324152	Not associated	ZNF770-Kidney-RCC	Not significant
Kidney-RCC	ZNF876P	0.445892767105119	-0.072420277290519	Not associated	ZNF876P-Kidney-RCC	Not significant
Liver-HCC	AC004053.1	0.643162491089653	-0.048403465928563	Not associated	AC004053.1-Liver-HCC	Not significant
Liver-HCC	AC005281.1	0.705110019222396	-0.0395460861374621	Not associated	AC005281.1-Liver-HCC	Not significant
Liver-HCC	AC006196.1	1e-08	1	Associated	AC006196.1-Liver-HCC	Significant
Liver-HCC	AC007128.1	0.213239921469728	0.129573291819491	Not associated	AC007128.1-Liver-HCC	Not significant
Liver-HCC	AC008069.1	0.777738479240709	0.0295020583163788	Not associated	AC008069.1-Liver-HCC	Not significant
Liver-HCC	AC008269.2	0.440257014728633	-0.0805491701874437	Not associated	AC008269.2-Liver-HCC	Not significant
Liver-HCC	AC009365.3	0.0160768871310545	0.247711855046176	Associated	AC009365.3-Liver-HCC	Significant
Liver-HCC	AC010336.1	0.700688437430171	-0.0401683798784503	Not associated	AC010336.1-Liver-HCC	Not significant
Liver-HCC	AC010967.2	0.8570619965582	-0.0188277514709528	Not associated	AC010967.2-Liver-HCC	Not significant
Liver-HCC	AC010983.1	0.643162491089653	-0.048403465928563	Not associated	AC010983.1-Liver-HCC	Not significant
Liver-HCC	AC011524.1	0.0317150716411529	0.221748455442381	Associated	AC011524.1-Liver-HCC	Significant
Liver-HCC	AC012360.2	0.595783964046802	0.0554134822848304	Not associated	AC012360.2-Liver-HCC	Not significant
Liver-HCC	AC012501.2	0.487577766592896	-0.0724732691680192	Not associated	AC012501.2-Liver-HCC	Not significant
Liver-HCC	AC012506.3	0.381915870953057	-0.0912168217212898	Not associated	AC012506.3-Liver-HCC	Not significant
Liver-HCC	AC016575.1	0.755466313033618	0.032549559442325	Not associated	AC016575.1-Liver-HCC	Not significant
Liver-HCC	AC016710.1	0.478631735320572	-0.0739661811987618	Not associated	AC016710.1-Liver-HCC	Not significant
Liver-HCC	AC016722.2	0.647506579474256	0.047771796490862	Not associated	AC016722.2-Liver-HCC	Not significant
Liver-HCC	AC018359.1	0.795655820138622	-0.027068338577915	Not associated	AC018359.1-Liver-HCC	Not significant
Liver-HCC	AC018737.1	0.81418668115146	-0.0245663693120795	Not associated	AC018737.1-Liver-HCC	Not significant
Liver-HCC	AC019118.2	0.230165333157125	0.124949766496188	Not associated	AC019118.2-Liver-HCC	Not significant
Liver-HCC	AC023469.1	0.918074670049376	-0.010752688172043	Not associated	AC023469.1-Liver-HCC	Not significant
Liver-HCC	AC023669.1	0.268328436933236	0.115331766404749	Not associated	AC023669.1-Liver-HCC	Not significant
Liver-HCC	AC026167.1	0.409474926349485	-0.0860670364698267	Not associated	AC026167.1-Liver-HCC	Not significant
Liver-HCC	AC064834.1	0.76248967013227	-0.0315857312942297	Not associated	AC064834.1-Liver-HCC	Not significant
Liver-HCC	AC068196.1	0.141559907855765	0.15277215173131	Not associated	AC068196.1-Liver-HCC	Not significant
Liver-HCC	AC069277.2	0.509814729392887	-0.0688238587916052	Not associated	AC069277.2-Liver-HCC	Not significant
Liver-HCC	AC073071.1	0.712761857249746	-0.0384724043722151	Not associated	AC073071.1-Liver-HCC	Not significant
Liver-HCC	AC073325.1	0.8343887268378	-0.0218544039895287	Not associated	AC073325.1-Liver-HCC	Not significant
Liver-HCC	AC073569.1	0.381915870953057	-0.0912168217212898	Not associated	AC073569.1-Liver-HCC	Not significant
Liver-HCC	AC079610.1	0.630894773700747	-0.0501968439030316	Not associated	AC079610.1-Liver-HCC	Not significant
Liver-HCC	AC079896.1	0.81418668115146	-0.0245663693120795	Not associated	AC079896.1-Liver-HCC	Not significant
Liver-HCC	AC084125.4	0.31339493472094	-0.105097952279896	Not associated	AC084125.4-Liver-HCC	Not significant
Liver-HCC	AC090044.1	0.461339226052547	0.0768952239271534	Not associated	AC090044.1-Liver-HCC	Not significant
Liver-HCC	AC092535.3	0.536225500452868	-0.0645941706121649	Not associated	AC092535.3-Liver-HCC	Not significant
Liver-HCC	AC092660.1	0.918074670049376	-0.010752688172043	Not associated	AC092660.1-Liver-HCC	Not significant
Liver-HCC	AC096559.1	0.857078526781507	-0.0188255508103795	Not associated	AC096559.1-Liver-HCC	Not significant
Liver-HCC	AC096669.1	0.620326764241254	-0.0517534939768336	Not associated	AC096669.1-Liver-HCC	Not significant
Liver-HCC	AC096922.1	0.8343887268378	-0.0218544039895287	Not associated	AC096922.1-Liver-HCC	Not significant
Liver-HCC	AC104458.1	0.025418591995002	0.230491355035562	Associated	AC104458.1-Liver-HCC	Significant
Liver-HCC	AC104695.3	0.192173014920392	0.135708185941579	Not associated	AC104695.3-Liver-HCC	Not significant
Liver-HCC	AC108051.1	0.883724615586434	-0.0152881347448867	Not associated	AC108051.1-Liver-HCC	Not significant
Liver-HCC	AC112721.2	0.478631735320572	-0.0739661811987618	Not associated	AC112721.2-Liver-HCC	Not significant
Liver-HCC	AC113607.1	0.650227211177254	-0.0473770675212087	Not associated	AC113607.1-Liver-HCC	Not significant
Liver-HCC	AC144450.1	0.264467674917804	-0.116260394624447	Not associated	AC144450.1-Liver-HCC	Not significant
Liver-HCC	AC144521.1	0.370620880291616	0.0933918130040791	Not associated	AC144521.1-Liver-HCC	Not significant
Liver-HCC	AL109618.1	0.452904449077723	-0.0783457462450136	Not associated	AL109618.1-Liver-HCC	Not significant
Liver-HCC	AL109763.1	0.692036844298857	-0.0413900972388824	Not associated	AL109763.1-Liver-HCC	Not significant
Liver-HCC	AL162389.1	0.732623652294951	-0.0357037015541665	Not associated	AL162389.1-Liver-HCC	Not significant
Liver-HCC	AL590867.1	0.246460524764123	-0.120718070875505	Not associated	AL590867.1-Liver-HCC	Not significant
Liver-HCC	AL606923.1	0.918074670049376	-0.010752688172043	Not associated	AL606923.1-Liver-HCC	Not significant
Liver-HCC	AP001476.2	0.81418668115146	-0.0245663693120795	Not associated	AP001476.2-Liver-HCC	Not significant
Liver-HCC	APOL5	0.431019521921399	0.08218114787751	Not associated	APOL5-Liver-HCC	Not significant
Liver-HCC	ATF4P4	0.674048396703285	0.0439484651240617	Not associated	ATF4P4-Liver-HCC	Not significant
Liver-HCC	B4GALT5	0.146417673389019	-0.150953423686994	Not associated	B4GALT5-Liver-HCC	Not significant
Liver-HCC	BOK-AS1	0.24730096399101	0.120505139635351	Not associated	BOK-AS1-Liver-HCC	Not significant
Liver-HCC	BSPH1	0.857084035581698	-0.0188248174283184	Not associated	BSPH1-Liver-HCC	Not significant
Liver-HCC	C11orf72	0.192252480313834	-0.135684156855455	Not associated	C11orf72-Liver-HCC	Not significant
Liver-HCC	CD2AP	0.498319853457776	0.0706997047647949	Not associated	CD2AP-Liver-HCC	Not significant
Liver-HCC	CEACAMP3	0.207082398424527	0.131319778533157	Not associated	CEACAMP3-Liver-HCC	Not significant
Liver-HCC	CECR3	0.451197429991643	-0.0786411168747246	Not associated	CECR3-Liver-HCC	Not significant
Liver-HCC	CHODL-AS1	0.76248967013227	-0.0315857312942297	Not associated	CHODL-AS1-Liver-HCC	Not significant
Liver-HCC	CLRN2	0.329338851088583	0.101709278860353	Not associated	CLRN2-Liver-HCC	Not significant
Liver-HCC	CNTN3	0.164494658450333	-0.144559031142481	Not associated	CNTN3-Liver-HCC	Not significant
Liver-HCC	CNTNAP5	0.669337036003128	-0.0446227746471935	Not associated	CNTNAP5-Liver-HCC	Not significant
Liver-HCC	CXCL13	0.927178259413674	0.00955435929817239	Not associated	CXCL13-Liver-HCC	Not significant
Liver-HCC	DAOA-AS1	0.883724615586434	-0.0152881347448867	Not associated	DAOA-AS1-Liver-HCC	Not significant
Liver-HCC	DBX2	0.74721213763693	-0.0336857944486392	Not associated	DBX2-Liver-HCC	Not significant
Liver-HCC	DIO2-AS1	0.590370355208209	-0.0562297388394094	Not associated	DIO2-AS1-Liver-HCC	Not significant
Liver-HCC	DMRTB1	0.666991522793396	-0.0449591559412348	Not associated	DMRTB1-Liver-HCC	Not significant
Liver-HCC	FABP12	0.526349122557868	-0.0661633069122525	Not associated	FABP12-Liver-HCC	Not significant
Liver-HCC	FAM189A1	0.0900855587073663	0.175808240495297	Not associated	FAM189A1-Liver-HCC	Not significant
Liver-HCC	FAM209B	0.279296419290705	-0.112741847008816	Not associated	FAM209B-Liver-HCC	Not significant
Liver-HCC	FLG2	0.325682864856958	-0.102476850600642	Not associated	FLG2-Liver-HCC	Not significant
Liver-HCC	FREM3	0.566618489190519	-0.0598522232792872	Not associated	FREM3-Liver-HCC	Not significant
Liver-HCC	GFRAL	0.556515725794402	-0.0614145446584628	Not associated	GFRAL-Liver-HCC	Not significant
Liver-HCC	GIP	0.577028593384769	-0.0582560567672299	Not associated	GIP-Liver-HCC	Not significant
Liver-HCC	GRK7	0.0909464942539739	0.175346640106397	Not associated	GRK7-Liver-HCC	Not significant
Liver-HCC	HLTF-AS1	0.8343887268378	-0.0218544039895287	Not associated	HLTF-AS1-Liver-HCC	Not significant
Liver-HCC	HMGB1P5	0.263234382003409	-0.116558972720338	Not associated	HMGB1P5-Liver-HCC	Not significant
Liver-HCC	HNRNPA1P30	0.718465055295176	0.0376747478808269	Not associated	HNRNPA1P30-Liver-HCC	Not significant
Liver-HCC	HNRNPKP3	0.631631732603539	-0.0500887032806403	Not associated	HNRNPKP3-Liver-HCC	Not significant
Liver-HCC	HSP90AA6P	0.715790335708358	0.0380485657487914	Not associated	HSP90AA6P-Liver-HCC	Not significant
Liver-HCC	HSPD1P6	0.093714510010865	0.173885570207864	Not associated	HSPD1P6-Liver-HCC	Not significant
Liver-HCC	HTR5BP	0.81078873598373	-0.0250240702288094	Not associated	HTR5BP-Liver-HCC	Not significant
Liver-HCC	IGKJ5	0.280789139824144	-0.112394669519509	Not associated	IGKJ5-Liver-HCC	Not significant
Liver-HCC	IGKV2D-40	0.665058935524387	0.0452366625469604	Not associated	IGKV2D-40-Liver-HCC	Not significant
Liver-HCC	IGKV6D-21	0.60068792152977	0.0546769378464565	Not associated	IGKV6D-21-Liver-HCC	Not significant
Liver-HCC	KCNG2	0.545941180683711	-0.0630644672708451	Not associated	KCNG2-Liver-HCC	Not significant
Liver-HCC	KCNQ1-AS1	0.516589888960009	-0.0677284321784465	Not associated	KCNQ1-AS1-Liver-HCC	Not significant
Liver-HCC	KIAA1210	0.273615380619671	-0.114074625489998	Not associated	KIAA1210-Liver-HCC	Not significant
Liver-HCC	KRT84	0.666991522793396	-0.0449591559412348	Not associated	KRT84-Liver-HCC	Not significant
Liver-HCC	LINC00051	0.718617173801128	-0.0376535021500497	Not associated	LINC00051-Liver-HCC	Not significant
Liver-HCC	LINC00379	0.778598796969024	-0.0293848509875779	Not associated	LINC00379-Liver-HCC	Not significant
Liver-HCC	LINC00395	0.732623652294951	-0.0357037015541665	Not associated	LINC00395-Liver-HCC	Not significant
Liver-HCC	LINC00407	0.718617173801128	-0.0376535021500497	Not associated	LINC00407-Liver-HCC	Not significant
Liver-HCC	LINC00434	0.883724615586434	-0.0152881347448867	Not associated	LINC00434-Liver-HCC	Not significant
Liver-HCC	LINC00437	0.883724615586434	-0.0152881347448867	Not associated	LINC00437-Liver-HCC	Not significant
Liver-HCC	LINC00492	0.778598796969024	-0.0293848509875779	Not associated	LINC00492-Liver-HCC	Not significant
Liver-HCC	LINC00587	0.81418668115146	-0.0245663693120795	Not associated	LINC00587-Liver-HCC	Not significant
Liver-HCC	LINC00601	0.526349122557868	-0.0661633069122525	Not associated	LINC00601-Liver-HCC	Not significant
Liver-HCC	LINC00609	0.857084035581698	-0.0188248174283184	Not associated	LINC00609-Liver-HCC	Not significant
Liver-HCC	LINC00945	0.778598796969024	-0.0293848509875779	Not associated	LINC00945-Liver-HCC	Not significant
Liver-HCC	LINC00970	0.295404772695137	-0.109058480707657	Not associated	LINC00970-Liver-HCC	Not significant
Liver-HCC	LINC00972	0.608301347692167	-0.0535387139179055	Not associated	LINC00972-Liver-HCC	Not significant
Liver-HCC	LINC01058	0.472472950643223	0.0750026793894526	Not associated	LINC01058-Liver-HCC	Not significant
Liver-HCC	LINC01124	0.369399861566212	-0.0936293387425662	Not associated	LINC01124-Liver-HCC	Not significant
Liver-HCC	MC3R	0.918074670049376	-0.010752688172043	Not associated	MC3R-Liver-HCC	Not significant
Liver-HCC	METTL21EP	0.570517037684081	0.0592528699181544	Not associated	METTL21EP-Liver-HCC	Not significant
Liver-HCC	MIR4418	0.918074670049376	-0.010752688172043	Not associated	MIR4418-Liver-HCC	Not significant
Liver-HCC	MIR548A3	0.643162491089653	-0.048403465928563	Not associated	MIR548A3-Liver-HCC	Not significant
Liver-HCC	MIR548Y	0.8343887268378	-0.0218544039895287	Not associated	MIR548Y-Liver-HCC	Not significant
Liver-HCC	MIR588	0.000295349191716332	0.365211719417039	Associated	MIR588-Liver-HCC	Significant
Liver-HCC	MTNR1A	0.536223187580676	-0.0645945363848195	Not associated	MTNR1A-Liver-HCC	Not significant
Liver-HCC	MTRNR2L11	0.381915870953057	-0.0912168217212898	Not associated	MTRNR2L11-Liver-HCC	Not significant
Liver-HCC	MTRNR2L6	0.192309230008939	-0.135667001035147	Not associated	MTRNR2L6-Liver-HCC	Not significant
Liver-HCC	MYCT1	0.956270254053379	0.00573240849444283	Not associated	MYCT1-Liver-HCC	Not significant
Liver-HCC	NALCN-AS1	0.00863106959268236	0.269460699452117	Associated	NALCN-AS1-Liver-HCC	Significant
Liver-HCC	NCOR1P1	0.577028593384769	-0.0582560567672299	Not associated	NCOR1P1-Liver-HCC	Not significant
Liver-HCC	NMBR	0.288814736361582	0.110548856043347	Not associated	NMBR-Liver-HCC	Not significant
Liver-HCC	NPVF	0.883724615586434	-0.0152881347448867	Not associated	NPVF-Liver-HCC	Not significant
Liver-HCC	NPY6R	0.171919381711643	-0.142083683050276	Not associated	NPY6R-Liver-HCC	Not significant
Liver-HCC	NTRK3-AS1	0.795736272771919	-0.0270574441322601	Not associated	NTRK3-AS1-Liver-HCC	Not significant
Liver-HCC	OR12D3	0.778598796969024	-0.0293848509875779	Not associated	OR12D3-Liver-HCC	Not significant
Liver-HCC	OR2Y1	0.883724615586434	-0.0152881347448867	Not associated	OR2Y1-Liver-HCC	Not significant
Liver-HCC	OR4C46	0.918074670049376	-0.010752688172043	Not associated	OR4C46-Liver-HCC	Not significant
Liver-HCC	OTOL1	0.705110019222396	-0.0395460861374621	Not associated	OTOL1-Liver-HCC	Not significant
Liver-HCC	PCAT4	0.857084035581698	-0.0188248174283184	Not associated	PCAT4-Liver-HCC	Not significant
Liver-HCC	PRAMEF2	0.460249254376455	-0.077081837605342	Not associated	PRAMEF2-Liver-HCC	Not significant
Liver-HCC	PRSS38	0.705110019222396	-0.0395460861374621	Not associated	PRSS38-Liver-HCC	Not significant
Liver-HCC	RAPGEF4-AS1	0.362232147666938	0.0950334767702875	Not associated	RAPGEF4-AS1-Liver-HCC	Not significant
Liver-HCC	RN7SKP106	0.246460524764123	-0.120718070875505	Not associated	RN7SKP106-Liver-HCC	Not significant
Liver-HCC	RN7SKP117	0.857084035581698	-0.0188248174283184	Not associated	RN7SKP117-Liver-HCC	Not significant
Liver-HCC	RN7SKP19	0.918074670049376	-0.010752688172043	Not associated	RN7SKP19-Liver-HCC	Not significant
Liver-HCC	RN7SKP205	0.8343887268378	-0.0218544039895287	Not associated	RN7SKP205-Liver-HCC	Not significant
Liver-HCC	RNA5SP428	0.918074670049376	-0.010752688172043	Not associated	RNA5SP428-Liver-HCC	Not significant
Liver-HCC	RNA5SP444	0.918074670049376	-0.010752688172043	Not associated	RNA5SP444-Liver-HCC	Not significant
Liver-HCC	RNU1-146P	0.0137953830329405	0.253226222141015	Associated	RNU1-146P-Liver-HCC	Significant
Liver-HCC	RNU4-28P	0.857084035581698	-0.0188248174283184	Not associated	RNU4-28P-Liver-HCC	Not significant
Liver-HCC	RNU4-43P	0.883724615586434	-0.0152881347448867	Not associated	RNU4-43P-Liver-HCC	Not significant
Liver-HCC	RNU6-1067P	0.883724615586434	-0.0152881347448867	Not associated	RNU6-1067P-Liver-HCC	Not significant
Liver-HCC	RNU6-1135P	0.857084035581698	-0.0188248174283184	Not associated	RNU6-1135P-Liver-HCC	Not significant
Liver-HCC	RNU6-1227P	0.883724615586434	-0.0152881347448867	Not associated	RNU6-1227P-Liver-HCC	Not significant
Liver-HCC	RNU6-13P	0.654940648210426	-0.0466947768558886	Not associated	RNU6-13P-Liver-HCC	Not significant
Liver-HCC	RNU6-45P	0.343273554407434	0.0988323295244604	Not associated	RNU6-45P-Liver-HCC	Not significant
Liver-HCC	RNU6-656P	0.857084035581698	-0.0188248174283184	Not associated	RNU6-656P-Liver-HCC	Not significant
Liver-HCC	RNU6-953P	0.692036844298857	-0.0413900972388824	Not associated	RNU6-953P-Liver-HCC	Not significant
Liver-HCC	RNU6ATAC8P	0.0112695056981778	0.260345067071626	Associated	RNU6ATAC8P-Liver-HCC	Significant
Liver-HCC	RNU7-133P	0.918074670049376	-0.010752688172043	Not associated	RNU7-133P-Liver-HCC	Not significant
Liver-HCC	RNY1	0.310371601607544	-0.1057529840097	Not associated	RNY1-Liver-HCC	Not significant
Liver-HCC	RTP2	0.0115492742640879	0.259491678559453	Associated	RTP2-Liver-HCC	Significant
Liver-HCC	SERTAD2	0.794910354951816	0.0271692990841881	Not associated	SERTAD2-Liver-HCC	Not significant
Liver-HCC	SLC2A7	0.566618489190519	-0.0598522232792872	Not associated	SLC2A7-Liver-HCC	Not significant
Liver-HCC	SNORA31	0.104599234804725	0.168450262820204	Not associated	SNORA31-Liver-HCC	Not significant
Liver-HCC	SNORD30	0.883724615586434	-0.0152881347448867	Not associated	SNORD30-Liver-HCC	Not significant
Liver-HCC	TAS2R13	0.390280875394024	-0.0896309599512026	Not associated	TAS2R13-Liver-HCC	Not significant
Liver-HCC	TBC1D22B	0.715872905206006	-0.0380370187178634	Not associated	TBC1D22B-Liver-HCC	Not significant
Liver-HCC	TCERG1L	0.373633667584531	-0.0928077688874403	Not associated	TCERG1L-Liver-HCC	Not significant
Liver-HCC	TMEM163	0.243126634984772	0.121567703754734	Not associated	TMEM163-Liver-HCC	Not significant
Liver-HCC	TNFRSF21	0.192309230008939	-0.135667001035147	Not associated	TNFRSF21-Liver-HCC	Not significant
Liver-HCC	TRAJ52	0.778598796969024	-0.0293848509875779	Not associated	TRAJ52-Liver-HCC	Not significant
Liver-HCC	TRAV17	0.242715461086558	0.121673046646728	Not associated	TRAV17-Liver-HCC	Not significant
Liver-HCC	TRAV25	0.31798456118273	-0.104111339049765	Not associated	TRAV25-Liver-HCC	Not significant
Liver-HCC	TRAV35	0.155050685446776	0.147830239362642	Not associated	TRAV35-Liver-HCC	Not significant
Liver-HCC	TRBV5-1	0.985405429548321	0.00191232318117147	Not associated	TRBV5-1-Liver-HCC	Not significant
Liver-HCC	TRBV6-4	0.280365699429589	0.112493027875221	Not associated	TRBV6-4-Liver-HCC	Not significant
Liver-HCC	TRDV2	0.31798456118273	-0.104111339049765	Not associated	TRDV2-Liver-HCC	Not significant
Liver-HCC	TRGV3	0.232613383605499	-0.124301006776146	Not associated	TRGV3-Liver-HCC	Not significant
Liver-HCC	TSIX	0.812128284779809	-0.0248435780157875	Not associated	TSIX-Liver-HCC	Not significant
Liver-HCC	U8	0.8343887268378	-0.0218544039895287	Not associated	U8-Liver-HCC	Not significant
Liver-HCC	UGT2B17	0.783883513013523	-0.0286656669412932	Not associated	UGT2B17-Liver-HCC	Not significant
Liver-HCC	USP51	0.192309230008939	-0.135667001035147	Not associated	USP51-Liver-HCC	Not significant
Liver-HCC	WFDC12	0.506942744576926	-0.0692904656130539	Not associated	WFDC12-Liver-HCC	Not significant
Liver-HCC	XKR3	0.562750609870431	0.0604487869438343	Not associated	XKR3-Liver-HCC	Not significant
Liver-HCC	Y_RNA	0.0338741511956916	0.219088296741484	Associated	Y_RNA-Liver-HCC	Significant
Liver-HCC	ZIM3	0.587593005965644	-0.0566498171302409	Not associated	ZIM3-Liver-HCC	Not significant
Liver-HCC	ZNF32-AS3	0.74721213763693	-0.0336857944486392	Not associated	ZNF32-AS3-Liver-HCC	Not significant
Liver-HCC	ZNF876P	0.927180882823091	0.00955401415740471	Not associated	ZNF876P-Liver-HCC	Not significant
Lung-AdenoCA	AC003102.1	0.202541526099201	-0.22075157351368	Not associated	AC003102.1-Lung-AdenoCA	Not significant
Lung-AdenoCA	AC005358.1	0.771276327966587	0.0509569464649928	Not associated	AC005358.1-Lung-AdenoCA	Not significant
Lung-AdenoCA	AC074375.1	0.725780244789192	-0.0614626541253441	Not associated	AC074375.1-Lung-AdenoCA	Not significant
Lung-AdenoCA	AC144450.1	0.627721385704639	0.0849044513514156	Not associated	AC144450.1-Lung-AdenoCA	Not significant
Lung-AdenoCA	AL031666.1	0.139767207406964	0.254713354054247	Not associated	AL031666.1-Lung-AdenoCA	Not significant
Lung-AdenoCA	AL162424.1	0.846053631698808	-0.0340453274824098	Not associated	AL162424.1-Lung-AdenoCA	Not significant
Lung-AdenoCA	C2orf78	0.597823490929168	-0.0923317344693081	Not associated	C2orf78-Lung-AdenoCA	Not significant
Lung-AdenoCA	CDC42P5	0.28070498613909	0.187526639198827	Not associated	CDC42P5-Lung-AdenoCA	Not significant
Lung-AdenoCA	CNTNAP5	0.402257929312237	0.146124075093898	Not associated	CNTNAP5-Lung-AdenoCA	Not significant
Lung-AdenoCA	DNAJC19P5	0.139767207406964	0.254713354054247	Not associated	DNAJC19P5-Lung-AdenoCA	Not significant
Lung-AdenoCA	HMGB1P19	0.223903220984699	0.210915371933027	Not associated	HMGB1P19-Lung-AdenoCA	Not significant
Lung-AdenoCA	IGKV3D-20	0.380773736564351	-0.152828012432548	Not associated	IGKV3D-20-Lung-AdenoCA	Not significant
Lung-AdenoCA	IGSF10	0.240350619350826	-0.203770683243397	Not associated	IGSF10-Lung-AdenoCA	Not significant
Lung-AdenoCA	KIAA1210	0.560193511509988	-0.101913892929986	Not associated	KIAA1210-Lung-AdenoCA	Not significant
Lung-AdenoCA	MCHR1	0.240350619350826	-0.203770683243397	Not associated	MCHR1-Lung-AdenoCA	Not significant
Lung-AdenoCA	OR1L4	0.866804233137721	-0.0294117647058823	Not associated	OR1L4-Lung-AdenoCA	Not significant
Lung-AdenoCA	OR4D6	0.809780797477379	-0.0422017678811435	Not associated	OR4D6-Lung-AdenoCA	Not significant
Lung-AdenoCA	RNU6-308P	0.00718842127020161	0.446392311596346	Associated	RNU6-308P-Lung-AdenoCA	Significant
Lung-AdenoCA	SERTAD2	0.627721385704639	0.0849044513514156	Not associated	SERTAD2-Lung-AdenoCA	Not significant
Lung-AdenoCA	SNORA11	0.62762463893586	-0.0849282441083213	Not associated	SNORA11-Lung-AdenoCA	Not significant
Lung-AdenoCA	TCERG1L	0.167352223303571	-0.238670268071235	Not associated	TCERG1L-Lung-AdenoCA	Not significant
Lung-SCC	AC003666.1	0.833960023870925	-0.0317742379104107	Not associated	AC003666.1-Lung-SCC	Not significant
Lung-SCC	AC007292.1	0.435175385323319	-0.117901268949313	Not associated	AC007292.1-Lung-SCC	Not significant
Lung-SCC	AC008278.2	0.465807341388732	-0.110237435348851	Not associated	AC008278.2-Lung-SCC	Not significant
Lung-SCC	AC012379.1	0.883456755628902	-0.0222222222222222	Not associated	AC012379.1-Lung-SCC	Not significant
Lung-SCC	AC040160.1	0.314585079731171	0.151587345791973	Not associated	AC040160.1-Lung-SCC	Not significant
Lung-SCC	AC074091.1	0.968949988615265	0.00590158417857195	Not associated	AC074091.1-Lung-SCC	Not significant
Lung-SCC	AC093004.1	0.65345387127478	-0.0679913612117168	Not associated	AC093004.1-Lung-SCC	Not significant
Lung-SCC	C19orf18	0.795393737292471	-0.0393004229831042	Not associated	C19orf18-Lung-SCC	Not significant
Lung-SCC	C2orf78	0.564262989443938	-0.087242011454142	Not associated	C2orf78-Lung-SCC	Not significant
Lung-SCC	DNAJC19P5	0.391678843527789	-0.129322828087015	Not associated	DNAJC19P5-Lung-SCC	Not significant
Lung-SCC	EBLN2	0.795393737292471	-0.0393004229831042	Not associated	EBLN2-Lung-SCC	Not significant
Lung-SCC	FAM163A	0.480440034356321	-0.106672576668426	Not associated	FAM163A-Lung-SCC	Not significant
