FC	padj	Gene	GSEA	Group	pval_mod	label
-0.588696054727467	0.0975111320600865	MME	Other	ON	1.01094580157024	
-0.403081359594804	0.0975111320600865	PHF2	Other	ON	1.01094580157024	
1.45067122055966	0.0975111320600865	PLAGL1	Other	ON	1.01094580157024	
1.40729143110562	0.0975111320600865	PPARG	Other	ON	1.01094580157024	
0.868513214736374	0.0975111320600865	SIAH1	Other	ON	1.01094580157024	
0.665660127822509	0.0975111320600865	TCF20	Other	ON	1.01094580157024	
3.39116881465693	0.0982896185290462	TLE2	Other	ON	1.00749235046536	
-0.786437292079092	0.0983013993183328	SOX1	Other	ON	1.00744029995113	
1.6698719489233	0.0996842134703825	HLA-DRB3	Other	ON	1.00137361345915	
-0.468076033149486	0.0998254543887379	RPS21	Other	ON	1.00075870429343	
1.78662578273305	0.100385071251434	GPR37	response to oxidative stress	ON	0.998330868418034	GPR37
0.483222307887612	0.100385071251434	GUK1	Other	ON	0.998330868418034	
-3.20707620127458	0.100385071251434	HSPA1L	Other	ON	0.998330868418034	
1.40382228252918	0.100499025015303	ACTR2	Other	ON	0.997838151502476	
1.28079646889348	0.100917651772321	FXR1	Other	ON	0.996032863526916	
-0.697671406631782	0.100917651772321	RIOK3	Other	ON	0.996032863526916	
-0.582987707367581	0.101220582653577	BCS1L	Other	ON	0.994731167101276	
-2.5360690015657	0.101529967450346	AKAP8	Other	ON	0.993405753047001	
-0.673624364131847	0.101529967450346	MLANA	Other	ON	0.993405753047001	
-0.568479936561778	0.101529967450346	HOXD1	Other	ON	0.993405753047001	
-2.20765560460047	0.101529967450346	PITX1	Other	ON	0.993405753047001	
-0.763518050886027	0.101971376948283	MOBP	Other	ON	0.991521716256719	
-3.01627331084124	0.101971376948283	PRPF3	Other	ON	0.991521716256719	
-0.985452126887811	0.102872030791187	OAT	Other	ON	0.98770268669693	
4.85248274044692	0.102909155838645	PIK3C2A	Other	ON	0.98754598429191	
-3.17877408998873	0.103270250303973	GJB6	Other	ON	0.986024770345188	
-1.1363258455622	0.103270250303973	IFNA10	B cell differentiation	ON	0.986024770345188	IFNA10
0.538962036783934	0.103270250303973	TLE4	Other	ON	0.986024770345188	
1.16161332929448	0.103270250303973	CD38	response to oxidative stress	ON	0.986024770345188	CD38
-3.47377316763004	0.103546599332178	ATP5F1A	Other	ON	0.984864159595459	
3.10729599259254	0.103546599332178	ZNF138	Other	ON	0.984864159595459	
-1.98265769578281	0.103715268469317	MMP8	Other	ON	0.984157304133097	
1.26482490088962	0.103715268469317	SSPN	Other	ON	0.984157304133097	
4.17736997537437	0.10418021049979	AHSA1	Other	ON	0.982214769395115	
1.73521888460828	0.10418021049979	MCAM	Other	ON	0.982214769395115	
1.69710728428181	0.10418021049979	ATP1B2	Other	ON	0.982214769395115	
0.443101788106488	0.10418021049979	SPP1	Other	ON	0.982214769395115	
-0.574913822386402	0.104223615476002	POLRMT	Other	ON	0.982033865404123	
2.29135450610781	0.104223615476002	UPK1B	Other	ON	0.982033865404123	
0.998104710519041	0.104652331305189	SSX3	Other	ON	0.980251092583756	
-1.16584108685814	0.104652331305189	GNAL	Other	ON	0.980251092583756	
1.20303671437832	0.104652331305189	NUMBL	Other	ON	0.980251092583756	
1.99083817626063	0.105053907265735	PMP22	Other	ON	0.978587790260492	
-0.539350784198508	0.105203399862365	RAD23A	Other	ON	0.977970224843824	
-1.57509183916503	0.105549054005461	DRD1	Other	ON	0.976545654749022	
-0.55622572543377	0.105549054005461	KPNA2	Other	ON	0.976545654749022	
0.456425254708474	0.105619156454278	HCG9	Other	ON	0.976257305401918	
-2.16390552231998	0.105650909363612	DNALI1	Other	ON	0.976126760515131	
-0.754094057469547	0.10589945290872	ERBB3	Other	ON	0.975106283512324	
-0.841346186508107	0.10589945290872	GLDC	Other	ON	0.975106283512324	
-0.871462558304088	0.10589945290872	PPM1D	Other	ON	0.975106283512324	
-1.40641789484156	0.10589945290872	MAGED1	Other	ON	0.975106283512324	
-0.764722019780974	0.106387784221229	ALDOB	Other	ON	0.9731082362316	
2.28866415939499	0.106387784221229	CTSA	Other	ON	0.9731082362316	
1.15158994434454	0.106387784221229	RGS7	Other	ON	0.9731082362316	
-0.853547694190115	0.106387784221229	CDC16	Other	ON	0.9731082362316	
0.338606006883238	0.106410297174577	DSP	Other	ON	0.973016343942135	
-0.613073455701106	0.106410297174577	HLA-DPB2	Other	ON	0.973016343942135	
-0.720340181897646	0.106410297174577	TECTA	Other	ON	0.973016343942135	
-0.711961278898169	0.106704680473262	MECP2	Other	ON	0.971816530349395	
1.16074270791136	0.106704680473262	TRPM1	Other	ON	0.971816530349395	
-1.09416923385007	0.107408926945363	ELF1	Other	ON	0.968959622156036	
-1.14732067982339	0.107408926945363	ABCA3	Other	ON	0.968959622156036	
-1.21489505218578	0.107408926945363	PPARA	cell growth	ON	0.968959622156036	PPARA
-0.471331667552619	0.107408926945363	RAG1	B cell differentiation	ON	0.968959622156036	RAG1
3.87684610472914	0.107408926945363	RPS10	Other	ON	0.968959622156036	
1.03710091512793	0.107457672985629	CTIF	Other	ON	0.96876256838712	
1.51808535174736	0.10869758803576	IL2RG	Other	ON	0.963780092660549	
-1.14298934026073	0.10869758803576	C8A	Other	ON	0.963780092660549	
2.58610252705548	0.108806338876585	SMYD5	Other	ON	0.963345802625614	
-0.821461428637361	0.109363626330804	IRAK3	Other	ON	0.961127097659813	
1.14075385458085	0.109485877844624	CD151	T cell activation	ON	0.960641895158862	CD151
-1.18897738664361	0.10965941886951	MYO1C	Other	ON	0.959954059952026	
-0.446333583528177	0.109885718675907	FGF23	Other	ON	0.959058747096728	
1.56460139236259	0.109903269526145	IRF6	Other	ON	0.958989387503332	
1.85608509537049	0.109903269526145	CFP	Other	ON	0.958989387503332	
1.05870069463675	0.110039418533957	GLB1	Other	ON	0.958451713158411	
-1.80298339775116	0.110039418533957	BACH1	Other	ON	0.958451713158411	
-0.709543235754583	0.110039418533957	COIL	Other	ON	0.958451713158411	
-0.3877520260711	0.110668227765904	LHB	Other	ON	0.95597704476259	
0.580731802570183	0.110668227765904	XDH	Other	ON	0.95597704476259	
7.00662910015803	0.110668227765904	AKAP17A	Other	ON	0.95597704476259	
1.45817870257589	0.110668227765904	PIAS2	Other	ON	0.95597704476259	
-0.375095692202747	0.112628827081945	GHRHR	Other	ON	0.948350438611487	
1.88384892075895	0.112653166209092	H3C8	Other	ON	0.948256597568084	
4.12022831853991	0.113008754167904	FOXG1	Other	ON	0.946887912803704	
0.871544731072135	0.113277629779847	MOK	Other	ON	0.94585584673325	
-0.631107705719134	0.113277629779847	SMARCA5	Other	ON	0.94585584673325	
-1.5548149603885	0.113376342327536	CXCL11	Other	ON	0.945477558039977	
-0.935663233903401	0.11428051095655	ZNF2	Other	ON	0.942027826522458	
-0.417132912438043	0.11428051095655	MAP3K6	Other	ON	0.942027826522458	
1.49540484441869	0.114289890073084	ERCC6	response to oxidative stress	ON	0.941992184999847	ERCC6
0.444312641193578	0.114289890073084	EZH1	Other	ON	0.941992184999847	
-0.500133452763972	0.114289890073084	F2RL1	Other	ON	0.941992184999847	
-1.04799632139903	0.114289890073084	GLI2	Other	ON	0.941992184999847	
-6.78967084997468	0.114289890073084	ARL2	Other	ON	0.941992184999847	
-1.1118179202716	0.114289890073084	MIF	Other	ON	0.941992184999847	
-0.457397304092399	0.114289890073084	SMARCD2	Other	ON	0.941992184999847	
-0.363035065033922	0.114289890073084	XBP1	B cell differentiation	ON	0.941992184999847	XBP1
1.48653479225079	0.114289890073084	USO1	Other	ON	0.941992184999847	
2.45954320774031	0.114350100221336	USP1	Other	ON	0.941763450422742	
-0.270590306479335	0.114476354397804	GNAS	Other	ON	0.941284209525419	
0.788951221517335	0.114476354397804	NDUFA8	Other	ON	0.941284209525419	
-1.69416291099471	0.114476354397804	NPAS2	Other	ON	0.941284209525419	
2.08744121591492	0.114476354397804	PIN1P1	Other	ON	0.941284209525419	
-0.668438462335809	0.114476354397804	XKRY	Other	ON	0.941284209525419	
-0.400405075009832	0.114568043891273	SPG7	Other	ON	0.940936501888939	
0.778782851139815	0.11507660300927	RBM10	Other	ON	0.939012966699194	
-0.750635399635727	0.115111583769222	NEDD8	Other	ON	0.938880970775776	
-0.692087633879372	0.11528293559068	KDELR3	Other	ON	0.938234973080595	
1.62162818705623	0.115403675575705	LEPR	T cell activation	ON	0.937780358798782	LEPR
-0.697106682987759	0.115403675575705	SCN1A	Other	ON	0.937780358798782	
-0.557642984227976	0.115403675575705	ADGRE5	Other	ON	0.937780358798782	
2.15620875950378	0.115426177909037	FOS	response to oxidative stress	ON	0.937695684835867	FOS
-0.602135426383382	0.115426177909037	RTKN	Other	ON	0.937695684835867	
2.78057475688302	0.115562544355003	GJA5	Other	ON	0.93718290480661	
-0.453517171642621	0.115562544355003	CCL14	Other	ON	0.93718290480661	
0.759399718230563	0.115840947836922	MED17	Other	ON	0.936137897636388	
3.97869173338462	0.116351371743776	BAX	T cell activation	ON	0.934228492160312	BAX
-0.426403118149926	0.117406450634775	XPC	Other	ON	0.930308041094148	
-3.00329695401306	0.117406450634775	CDC5L	Other	ON	0.930308041094148	
2.02462493669267	0.118100697490488	HCLS1	Other	ON	0.927747537480679	
3.35404516779684	0.118100697490488	NUP88	Other	ON	0.927747537480679	
3.54448937527922	0.118179050970434	HAND2	Other	ON	0.92745950191735	
-1.13900350296032	0.118230906389875	TJP2	Other	ON	0.92726898098386	
-0.532345480171223	0.118996239936568	NR2F1	Other	ON	0.924466761301581	
-0.7429236280924	0.119668908015145	RPS4X	Other	ON	0.922018671911591	
-1.15031489039539	0.119668908015145	RECQL4	Other	ON	0.922018671911591	
-0.847960891554215	0.119956496559143	POP7	Other	ON	0.920976226700861	
-1.7700862143763	0.119956496559143	RPL35	Other	ON	0.920976226700861	
1.02996038915974	0.119956496559143	ADRB2	Other	ON	0.920976226700861	
-0.347419029959296	0.119956496559143	EPHB3	Other	ON	0.920976226700861	
3.54558683534947	0.119956496559143	MR1	T cell activation	ON	0.920976226700861	MR1
-0.525284841704069	0.119956496559143	MEIS1	Other	ON	0.920976226700861	
-0.554530975184517	0.119956496559143	MYO1B	Other	ON	0.920976226700861	
2.31564240410249	0.120220667409827	DAXX	Other	ON	0.920020865357583	
-0.611403707684587	0.120220667409827	RPSA	Other	ON	0.920020865357583	
0.56958647204218	0.120220667409827	PRNP	leukocyte cell-cell adhesion	ON	0.920020865357583	PRNP
-1.20215120429601	0.120220667409827	RELN	Other	ON	0.920020865357583	
-0.437445503093007	0.120220667409827	CCL4	Other	ON	0.920020865357583	
-0.583142968870434	0.120220667409827	TNS1	Other	ON	0.920020865357583	
-0.950628900071821	0.120220667409827	RCE1	Other	ON	0.920020865357583	
-0.341765980202349	0.120620121091457	CELF1	Other	ON	0.918580239873312	
0.960098743434777	0.120620121091457	RNF13	Other	ON	0.918580239873312	
-1.47419504590117	0.12083878859124	AFF3	Other	ON	0.917793637178773	
-0.854438755018598	0.120847912861278	KIF5C	Other	ON	0.917760845799626	
0.781753314043083	0.120847912861278	PSEN1	T cell activation	ON	0.917760845799626	PSEN1
-2.2772582933896	0.120847912861278	PDLIM1	Other	ON	0.917760845799626	
-0.657604807235435	0.120982637147124	POU2F2	B cell differentiation	ON	0.917276953090684	POU2F2
-0.266192836745781	0.120982637147124	SMO	Other	ON	0.917276953090684	
-0.371408927421284	0.121037683358598	CSTF3	Other	ON	0.917079397230456	
-0.486918428023592	0.12151070498309	BCR	Other	ON	0.915385459429559	
2.53641050183387	0.121906468745274	GDF15	Other	ON	0.913973248722556	
-0.794649056388327	0.121969624928881	PRSS3	Other	ON	0.913748311688027	
0.631258779028279	0.121969624928881	PTPN12	Other	ON	0.913748311688027	
0.419010416562084	0.121969624928881	RPS7	Other	ON	0.913748311688027	
-1.34834918983116	0.121969624928881	SH3GL1	Other	ON	0.913748311688027	
-0.495385116520836	0.121969624928881	GPR55	Other	ON	0.913748311688027	
-1.58534170311309	0.122344051411635	IL1A	Other	ON	0.912417141979595	
2.3825661124996	0.122968564066965	CYP2A7	Other	ON	0.910205898293708	
-1.02123995697289	0.122968564066965	ATF3	Other	ON	0.910205898293708	
0.669424164402956	0.123702868042947	PTGIR	Other	ON	0.907620231164846	
0.951625281309633	0.123836149129283	TFPI	Other	ON	0.907152561489232	
-1.37450885621676	0.124061222389916	NPY5R	Other	ON	0.906363943995011	
1.90028016506467	0.124465586389126	F11	Other	ON	0.904950710474124	
-1.1102901565623	0.124465586389126	FOXE3	Other	ON	0.904950710474124	
-1.83376533560846	0.124465586389126	HOXA9	Other	ON	0.904950710474124	
-0.925778668665489	0.124465586389126	INHBA	cell growth	ON	0.904950710474124	INHBA
1.84952862309361	0.124465586389126	MLX	Other	ON	0.904950710474124	
-0.709957193049692	0.124465586389126	BFSP2	Other	ON	0.904950710474124	
1.68734177610974	0.124465586389126	CD79A	Other	ON	0.904950710474124	
-0.464026209819802	0.125137618020171	TOM1L1	Other	ON	0.902612116024162	
1.30197052449172	0.125137618020171	RFXAP	Other	ON	0.902612116024162	
-0.458776810220582	0.125137618020171	GGH	Other	ON	0.902612116024162	
0.493558630949785	0.126394558326965	OPTN	Other	ON	0.898271623359363	
-1.29440777747569	0.126394558326965	CRISP3	Other	ON	0.898271623359363	
-0.387096762141571	0.126394558326965	CENPF	Other	ON	0.898271623359363	
-1.21545432142508	0.126394558326965	IGF1R	Other	ON	0.898271623359363	
3.74308652394915	0.126394558326965	MYRF	Other	ON	0.898271623359363	
0.365959345040227	0.12677933947826	EYA1	Other	ON	0.896951515237131	
0.593051951315698	0.126797773637463	EPHX1	Other	ON	0.896888371891611	
-1.02623081204596	0.126828297994193	NAE1	Other	ON	0.896783835637353	
-2.57312392452125	0.126984453564835	ZNF234	Other	ON	0.896249445534503	
1.52661115689698	0.127105855393802	JUNB	Other	ON	0.895834442312685	
-0.351559794289756	0.127277141316279	AKT3	Other	ON	0.895249587639507	
-0.428863931457033	0.127277141316279	EVI2A	Other	ON	0.895249587639507	
3.7581712608922	0.127277141316279	GRIA2	Other	ON	0.895249587639507	
-0.314410996464111	0.127277141316279	FOXO4	Other	ON	0.895249587639507	
1.6678879633207	0.127277141316279	PDYN	Other	ON	0.895249587639507	
0.974990046430528	0.127277141316279	PRKCB	Other	ON	0.895249587639507	
-2.41494675748719	0.127688109003725	FICD	Other	ON	0.893849544667029	
-0.977597362975288	0.127697769581912	GABPA	Other	ON	0.893816688223877	
-0.427669429238172	0.127697769581912	KIF5A	Other	ON	0.893816688223877	
2.49027074427985	0.127781371512174	SEMA6C	Other	ON	0.893532454778206	
1.32080685003026	0.127781371512174	KRT34	Other	ON	0.893532454778206	
-0.385845636229832	0.127781371512174	CLPP	Other	ON	0.893532454778206	
0.657613327045758	0.128236988924741	TWF1	Other	ON	0.891986688008263	
-2.77392577870699	0.128309151238497	TRIM14	Other	ON	0.891742367860065	
1.33817068627986	0.129239180850965	SNRPN	Other	ON	0.888605803308626	
0.834776303535991	0.129341623431406	SLC19A1	Other	ON	0.888261692307437	
2.30476437976493	0.129512541370512	PFAS	Other	ON	0.887688174561211	
-0.595310811996226	0.129930180081237	BUB1B	Other	ON	0.886289959624586	
-0.526699578184935	0.130366468162997	MICU1	Other	ON	0.884834100049409	
1.10762461319967	0.130366468162997	DCTN3	antigen processing and presentation	ON	0.884834100049409	DCTN3
-0.589783832016276	0.130366468162997	CD19	B cell differentiation	ON	0.884834100049409	CD19
-0.875421516373552	0.130406251190393	SLC30A2	Other	ON	0.884701589643809	
-0.992346814563749	0.131977340073395	SEMA3B	cell growth	ON	0.879500628838631	SEMA3B
-1.8974329516157	0.132029863294497	CLPX	Other	ON	0.879327826391528	
-1.25103216275568	0.132029863294497	TSHR	Other	ON	0.879327826391528	
0.722062328782377	0.132348634842754	ELK4	Other	ON	0.878280534025019	
1.34125562252275	0.132348634842754	SLC12A2	Other	ON	0.878280534025019	
0.287406085635777	0.132388515162954	ATXN2	Other	ON	0.878149688745994	
0.351672306429169	0.132692924183096	DHFRP3	Other	ON	0.877152235162453	
0.536576849143906	0.133959064683486	PMS1	Other	ON	0.873027893412098	
-0.409962126002141	0.133959064683486	NAPA	Other	ON	0.873027893412098	
1.00384107402435	0.134832853718163	ADIRF	Other	ON	0.870204273601474	
2.77136867538652	0.134832853718163	PPIB	Other	ON	0.870204273601474	
0.293743966832369	0.135071857463849	ACKR1	Other	ON	0.869435127819756	
-3.01490086985197	0.135071857463849	ATXN3	Other	ON	0.869435127819756	
-0.504270800996913	0.135071857463849	TTC4	Other	ON	0.869435127819756	
-0.507600117163677	0.135071857463849	ZNF84	Other	ON	0.869435127819756	
0.803369278784338	0.135071857463849	BPY2	Other	ON	0.869435127819756	
-0.34563288044636	0.135951530794054	MTOR	cell growth	ON	0.866615897957558	MTOR
-0.712518148690929	0.135951530794054	P4HA1	Other	ON	0.866615897957558	
0.356888416825974	0.136065717730051	PEX2	Other	ON	0.866251283144408	
3.02255459527622	0.136065717730051	ZNF20	Other	ON	0.866251283144408	
-0.555992872439251	0.136065717730051	STX10	Other	ON	0.866251283144408	
2.27888835843881	0.136694781726739	CCND1	Other	ON	0.864248064148627	
-1.21091684488936	0.136815025002538	FAM107A	cell growth	ON	0.863866205851447	FAM107A
1.23394603632156	0.137539464761253	DYNLT1	Other	ON	0.861572670060061	
1.40330438827301	0.137866333329175	CDKN2C	Other	ON	0.860541774683159	
-0.519293439450946	0.137866333329175	NAT1	Other	ON	0.860541774683159	
1.18888748949791	0.13826812118312	NSA2	Other	ON	0.85927793840227	
-0.325304887716624	0.13826812118312	DSC1	Other	ON	0.85927793840227	
1.56739537586347	0.13826812118312	RPL35A	Other	ON	0.85927793840227	
-1.20978792170888	0.13826812118312	TRIM21	Other	ON	0.85927793840227	
-0.463162173295868	0.13826812118312	CPNE1	cell growth	ON	0.85927793840227	CPNE1
3.21080638873928	0.138665659712669	NR2E3	Other	ON	0.858031077815175	
-0.438626234963188	0.139152876526458	GNRH2	Other	ON	0.85650781163209	
-0.433568164685079	0.139152876526458	RAD52	Other	ON	0.85650781163209	
-0.452008798967736	0.139152876526458	SMARCE1	Other	ON	0.85650781163209	
-1.1144490073081	0.140661233278882	DNMT3B	Other	ON	0.851825579131735	
1.08079443115146	0.141869536676659	COLEC10	Other	ON	0.848110849599293	
-2.36957158061647	0.142629271622896	GRK2	Other	ON	0.845791335636149	
-0.556506423293365	0.142629271622896	LECT2	Other	ON	0.845791335636149	
-0.782408084789946	0.142629271622896	ARHGEF11	cell growth	ON	0.845791335636149	ARHGEF11
-0.717605120162903	0.143179331782354	EIF2B5	Other	ON	0.844119668764907	
-2.04152483058735	0.144625803165963	APBA2	Other	ON	0.839754216219435	
0.75474213604891	0.144625803165963	SNRPA1	Other	ON	0.839754216219435	
-0.871430080526498	0.145078630644166	ARHGAP29	Other	ON	0.838396552254058	
0.926242876025343	0.145078630644166	LRIG2	Other	ON	0.838396552254058	
0.913494935960371	0.145222591702213	CNIH1	Other	ON	0.837965816911378	
-1.07080795937608	0.145440004862001	RPL10A	Other	ON	0.837316119603818	
-0.630950802914544	0.146046076720839	GNPDA1	Other	ON	0.835510105115464	
0.514004108273072	0.146046076720839	AURKA	Other	ON	0.835510105115464	
-0.534093479112223	0.146046076720839	IL1R2	Other	ON	0.835510105115464	
1.42418031034395	0.146570124166317	DHRS9	Other	ON	0.833954544237719	
0.32965685654029	0.147093031177719	EFNA4	Other	ON	0.832407902342182	
-0.665333747210397	0.147788244621989	GDI2	Other	ON	0.830360109235105	
0.847900208091988	0.14794600129493	NOL3	response to oxidative stress	ON	0.829896768516294	NOL3
1.05828828021632	0.148304853178349	AOAH	Other	ON	0.828844636739052	
-0.567791274209153	0.148423479683812	GPR18	Other	ON	0.828497390899886	
-0.925219778627547	0.14963613291084	MAGEB1	Other	ON	0.824963523924676	
-0.597988305137292	0.151944906784228	PITPNM1	Other	ON	0.818313852955392	
-1.12319405445689	0.152000846134798	KCNS2	Other	ON	0.818153994485156	
4.51132876273463	0.152000846134798	RAB27A	T cell activation	ON	0.818153994485156	RAB27A
1.44735724536815	0.152965625603859	SERPINC1	Other	ON	0.815406152762885	
1.00365004159353	0.153170526010956	PRSS23	Other	ON	0.814824796206591	
-0.561510461470438	0.153170526010956	MC3R	Other	ON	0.814824796206591	
-0.942485333408693	0.153824829791197	PTGER2	Other	ON	0.812973556791111	
-1.0733262287475	0.153824829791197	FGF16	Other	ON	0.812973556791111	
3.10652455949169	0.157117480188108	ZNF277	response to oxidative stress	ON	0.803775494610431	ZNF277
-0.720169294319228	0.157117480188108	GDNF	Other	ON	0.803775494610431	
1.97758266402789	0.157117480188108	MAP4K3	Other	ON	0.803775494610431	
-0.386675607994017	0.157117480188108	SH3BP5	Other	ON	0.803775494610431	
-0.330507934084242	0.158664833241604	GCKR	Other	ON	0.799519320387751	
1.08042035850786	0.158971470392109	MSLN	Other	ON	0.798680808780249	
3.01650868436034	0.158971470392109	IPO7	Other	ON	0.798680808780249	
-3.20443328719622	0.158971470392109	ARHGDIA	Other	ON	0.798680808780249	
0.985378617346838	0.158971470392109	PRPS2	Other	ON	0.798680808780249	
0.22425717152257	0.158971470392109	UGT2B10	Other	ON	0.798680808780249	
0.730427562168706	0.158971470392109	SLC24A1	Other	ON	0.798680808780249	
0.347155912175268	0.158971470392109	SRSF11	Other	ON	0.798680808780249	
-0.34885758533866	0.160286929540459	EIF4EBP3	Other	ON	0.795101890371295	
0.563232837453628	0.160344070829214	TYK2	Other	ON	0.794947094692592	
1.00763019812197	0.160841559408183	PPID	Other	ON	0.793601724930691	
0.621780664585781	0.161041339530881	MYL6	Other	ON	0.793062625672491	
-0.369336788508968	0.161041339530881	SPOCK1	cell growth	ON	0.793062625672491	SPOCK1
-0.521935391704679	0.162146336605361	CNGA2	Other	ON	0.790092858955542	
1.14257552770259	0.162162035312235	PI4KA	Other	ON	0.79005081340653	
-0.392099718316851	0.162162035312235	UBE2B	Other	ON	0.79005081340653	
-2.03836404741218	0.162325829845016	LTF	Other	ON	0.789612368241498	
-0.606647475873178	0.162528060074383	TOP2A	Other	ON	0.789071648325505	
0.513974919935853	0.162537381552772	DNM2	response to oxidative stress	ON	0.789046740930808	DNM2
-0.686045787544411	0.163349666977123	ACO1	Other	ON	0.786881746588882	
2.78810551575937	0.163489558805439	MALT1	leukocyte cell-cell adhesion	ON	0.786509978159524	MALT1
0.751230612176496	0.16365825258741	SYT5	Other	ON	0.786062090186054	
-0.380260480308249	0.16365825258741	JAKMIP2	Other	ON	0.786062090186054	
-0.422909837879519	0.163672685372127	SLC10A1	Other	ON	0.786023792072199	
-0.852971430054039	0.163934066657801	LILRB3	Other	ON	0.785330787587863	
-0.5412789364922	0.164022143006553	ZNF213	Other	ON	0.785097518193707	
-1.58623579563932	0.164263374666553	ZNF202	Other	ON	0.784459259166032	
2.39670618933217	0.164263374666553	MAPK8IP1	T cell activation	ON	0.784459259166032	MAPK8IP1
2.07243014711728	0.164333795939969	STAT2	Other	ON	0.784273112883244	
-2.83897055398794	0.164333795939969	CHAF1B	Other	ON	0.784273112883244	
0.225003188382481	0.164333795939969	INPP4B	Other	ON	0.784273112883244	
-0.388028776825436	0.164333795939969	AKAP12	Other	ON	0.784273112883244	
1.46655418297266	0.164986870101979	MT1X	Other	ON	0.782550616205179	
0.34507244393424	0.165167462874054	HS2ST1	Other	ON	0.782075502330409	
-1.69138947019522	0.165562068024599	NEUROG1	Other	ON	0.781039157494384	
0.424453532363731	0.165562068024599	TACR1	Other	ON	0.781039157494384	
0.789986227771961	0.165562068024599	TFAP2C	Other	ON	0.781039157494384	
-0.835144540421071	0.166817589508845	MEGF8	cell growth	ON	0.777758158591079	MEGF8
-0.796441792657579	0.166817589508845	ETV3	Other	ON	0.777758158591079	
2.69911078635626	0.166817589508845	PML	response to oxidative stress	ON	0.777758158591079	PML
-0.392002541743117	0.166817589508845	TMBIM6	Other	ON	0.777758158591079	
1.28533820417527	0.166934167194042	GTF2I	Other	ON	0.777454765147082	
-1.64983775882739	0.166934167194042	IDH3G	Other	ON	0.777454765147082	
0.641517706604002	0.166934167194042	ITPA	Other	ON	0.777454765147082	
0.411018907861348	0.166934167194042	KCNJ15	Other	ON	0.777454765147082	
-1.09874201458935	0.166934167194042	PIR	Other	ON	0.777454765147082	
0.308090403554472	0.168102749858001	TADA2A	Other	ON	0.774425182227465	
-0.304566998523997	0.168102749858001	UBA3	Other	ON	0.774425182227465	
0.324762797257844	0.16885850344105	DOCK3	Other	ON	0.772477064110375	
-0.472599637116446	0.169683639826879	S100A2	Other	ON	0.770360028486224	
-0.392126319886961	0.169754008049033	PDE9A	Other	ON	0.77017996283227	
0.66361819199901	0.170471072416843	ITGB5	antigen processing and presentation	ON	0.768349306733699	ITGB5
-0.58852534820574	0.170821029312849	LUM	Other	ON	0.76745866554197	
-0.256532708409824	0.171762052862446	EP300	B cell differentiation	ON	0.765072777948235	EP300
1.3900008132343	0.172973617984653	PAIP1	Other	ON	0.762020130613392	
-0.330056689351689	0.174082683478899	KCND1	Other	ON	0.759244427295014	
0.44558763268551	0.174725670827206	TMCC2	Other	ON	0.757643283456831	
-0.433836002756309	0.174760693055987	SLC7A1	Other	ON	0.757556241658773	
-0.964768955421127	0.175662326541084	TM4SF4	Other	ON	0.755321369578518	
0.283189311000499	0.175987958141706	GCLC	response to oxidative stress	ON	0.754517047478603	GCLC
-1.61056955923674	0.175987958141706	HAL	Other	ON	0.754517047478603	
-0.449246673940438	0.175987958141706	PNMT	Other	ON	0.754517047478603	
-0.990646583690876	0.176791595340334	GALR1	Other	ON	0.752538385160482	
1.0485090956515	0.176791595340334	EIF3I	Other	ON	0.752538385160482	
1.34882839928703	0.177103906546004	ERCC4	Other	ON	0.751771859065932	
-0.795563292388653	0.177103906546004	SCNN1G	Other	ON	0.751771859065932	
0.589133116748759	0.177373350866828	EBI3	leukocyte cell-cell adhesion	ON	0.751111629379521	EBI3
1.99239839384683	0.177373350866828	NET1	response to oxidative stress	ON	0.751111629379521	NET1
-0.834240845302121	0.177373350866828	RCC1	Other	ON	0.751111629379521	
0.762574965199657	0.177373350866828	PHB2	Other	ON	0.751111629379521	
-0.540703533431587	0.177373350866828	CNGA3	Other	ON	0.751111629379521	
-0.894904567704554	0.177373350866828	EFNA5	cell growth	ON	0.751111629379521	EFNA5
-1.03648338631884	0.177373350866828	KIR2DL2	Other	ON	0.751111629379521	
1.1582388635905	0.177373350866828	MT1F	Other	ON	0.751111629379521	
-0.390984020018918	0.177373350866828	ACP3	Other	ON	0.751111629379521	
1.1063000913751	0.177373350866828	PRKACA	Other	ON	0.751111629379521	
-0.580104753141872	0.177373350866828	PSME2	Other	ON	0.751111629379521	
2.49249075941755	0.177480823879626	ITIH2	Other	ON	0.750848563922437	
1.39629658525298	0.177480823879626	MYOG	Other	ON	0.750848563922437	
0.748997875656653	0.177480823879626	RGS1	Other	ON	0.750848563922437	
-3.92010431392763	0.177480823879626	TCEA2	Other	ON	0.750848563922437	
-0.353965288072667	0.178585695948023	TOB2	Other	ON	0.748153329431916	
-0.229536249880154	0.178615623002911	DMTN	Other	ON	0.748080557277178	
3.36243513110785	0.178617618904596	IL6	leukocyte cell-cell adhesion	ON	0.748075704374444	IL6
-1.57597654425285	0.178617618904596	MAGEA5	Other	ON	0.748075704374444	
1.10230876228203	0.178907287301085	USP20	Other	ON	0.747371969269448	
-0.309882109132627	0.178907287301085	GPR35	Other	ON	0.747371969269448	
0.471676811576615	0.178907287301085	RPL29	Other	ON	0.747371969269448	
0.828601471408044	0.178907287301085	AIMP2	Other	ON	0.747371969269448	
-1.29698728993554	0.178907287301085	VGLL4	cell growth	ON	0.747371969269448	VGLL4
