baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
9124	39.1127168588481	-2.2772582933896	0.877594435083306	-2.59488688892316	0.00946220529291692	0.120847912861278	PDLIM1
5452	76121.5829179723	-0.657604807235435	0.253651569986153	-2.59255169314084	0.00952668632354555	0.120982637147124	POU2F2
6608	1180.05891322605	-0.266192836745781	0.102676791438414	-2.59253170085126	0.00952724005198193	0.120982637147124	SMO
1479	1486.42754278025	-0.371408927421284	0.143307662893886	-2.5916892364388	0.00955059997579631	0.121037683358598	CSTF3
613	971.712056778129	-0.486918428023592	0.188023938017672	-2.58966189708157	0.00960702367282211	0.12151070498309	BCR
5646	418.512242222957	-0.794649056388327	0.307436905553293	-2.58475492705796	0.00974482356870346	0.121969624928881	PRSS3
6455	52.551728662455	-1.34834918983116	0.521725937652171	-2.58440129677833	0.00975482210416273	0.121969624928881	SH3GL1
9290	2838.79545441359	-0.495385116520836	0.191691952700119	-2.58427706298037	0.00975833685771775	0.121969624928881	GPR55
3552	162.636387096414	-1.58534170311309	0.613868545438077	-2.58254265492906	0.00980752376924455	0.122344051411635	IL1A
467	171.545350382299	-1.02123995697289	0.395916336102616	-2.57943374356798	0.00989624407454987	0.122968564066965	ATF3
4889	2366.02093231994	-1.37450885621676	0.533923321072288	-2.57435628295146	0.0100426799011013	0.124061222389916	NPY5R
2301	510.011167963942	-1.1102901565623	0.431748363632829	-2.57161404671014	0.0101225668975817	0.124465586389126	FOXE3
3205	18.2522272931199	-1.83376533560846	0.713222577347528	-2.57109827121322	0.01013765556634	0.124465586389126	HOXA9
3624	29.7038771441023	-0.925778668665489	0.360081045246604	-2.57102860838305	0.0101396950403476	0.124465586389126	INHBA
8419	120.03361483907	-0.709957193049692	0.276403380460733	-2.56855466769717	0.0102123602790198	0.124465586389126	BFSP2
10040	749.535046425555	-0.464026209819802	0.180903293119453	-2.5650512039789	0.010316058010753	0.125137618020171	TOM1L1
8836	220.56659362518	-0.458776810220582	0.178881286498362	-2.56469985877915	0.0103265088746604	0.125137618020171	GGH
10321	20.0310694173123	-1.29440777747569	0.505564619792084	-2.56032112770871	0.0104575481816798	0.126394558326965	CRISP3
1063	165.745927113847	-0.387096762141571	0.151282642472782	-2.5587652080523	0.010504466147184	0.126394558326965	CENPF
3480	218.239486457143	-1.21545432142508	0.475170083633571	-2.55793528104851	0.0105295686754623	0.126394558326965	IGF1R
8883	25.9158879442983	-1.02623081204596	0.401690559986933	-2.55477951007697	0.0106255081469514	0.126828297994193	NAE1
10780	3.18294403692999	-2.57312392452125	1.00760677995076	-2.55369850195629	0.0106585504878375	0.126984453564835	ZNF234
10000	196.151044916614	-0.351559794289756	0.137864012621137	-2.55004759839593	0.0107708212691024	0.127277141316279	AKT3
2123	703.512292143742	-0.428863931457033	0.168290351690622	-2.54835721209638	0.0108231583546223	0.127277141316279	EVI2A
4303	495.597989649307	-0.314410996464111	0.12331702342574	-2.54961551722375	0.0107841777492674	0.127277141316279	FOXO4
11153	5.25066565635518	-2.41494675748719	0.948306790543766	-2.54658806787879	0.0108781759006631	0.127688109003725	FICD
2551	804.977655689249	-0.977597362975288	0.38408306362263	-2.54527589359107	0.0109191428249859	0.127697769581912	GABPA
3798	1343.46325674683	-0.427669429238172	0.168001467741244	-2.54562912448402	0.0109081012646159	0.127697769581912	KIF5A
8192	3191.70112461879	-0.385845636229832	0.151695021987677	-2.54356162235288	0.0109728700171418	0.127781371512174	CLPP
9830	9.84664514207521	-2.77392577870699	1.09192053951401	-2.54040992757733	0.0110722609289429	0.128309151238497	TRIM14
701	185.422170882065	-0.595310811996226	0.234978134345469	-2.53347322572997	0.0112938367785168	0.129930180081237	BUB1B
10367	498.858467424181	-0.526699578184935	0.208108958599171	-2.53088373383957	0.0113775555469405	0.130366468162997	MICU1
930	131.104968057762	-0.589783832016276	0.233079227864798	-2.53040065997812	0.0113932342500198	0.130366468162997	CD19
7780	27.3849878022213	-0.875421516373552	0.346062488420577	-2.52966312635895	0.0114172087257228	0.130406251190393	SLC30A2
7869	10.7832712717944	-0.992346814563749	0.393035464952251	-2.52482766328557	0.011575503892008	0.131977340073395	SEMA3B
10845	8.45640690139767	-1.8974329516157	0.751926100271663	-2.5234300962956	0.0116216163855578	0.132029863294497	CLPX
7253	10.7023625635073	-1.25103216275568	0.495715398248951	-2.52369034162503	0.0116130173045842	0.132029863294497	TSHR
8775	1357.96782694747	-0.409962126002141	0.163034688874035	-2.51456992885048	0.0119177665216682	0.133959064683486	NAPA
4287	5.81041289101973	-3.01490086985197	1.20165177709257	-2.50896385069775	0.0121085875220233	0.135071857463849	ATXN3
7268	276.671979741558	-0.504270800996913	0.201098043258367	-2.50758681102151	0.0121558717980537	0.135071857463849	TTC4
7637	1281.21228132418	-0.507600117163677	0.202408473017746	-2.50780073381204	0.0121485154782033	0.135071857463849	ZNF84
2475	5492.67794830736	-0.34563288044636	0.138042539299409	-2.50381427493662	0.0122862509720116	0.135951530794054	MTOR
5033	1009.15218278716	-0.712518148690929	0.284576685565242	-2.50378258245466	0.0122873514942755	0.135951530794054	P4HA1
8677	352.891878224341	-0.555992872439251	0.222222587465654	-2.50196381376031	0.0123506547815576	0.136065717730051	STX10
11170	85.7286745951806	-1.21091684488936	0.484662523199731	-2.49847427214903	0.0124729196009859	0.136815025002538	FAM107A
9	79.668003270754	-0.519293439450946	0.208219465078969	-2.49397163350698	0.0126322639249009	0.137866333329175	NAT1
1823	2065.631710269	-0.325304887716624	0.130550425573059	-2.4917949235989	0.0127099398958878	0.13826812118312	DSC1
6737	5537.63873596375	-1.20978792170888	0.485885477839638	-2.48986227595828	0.0127792604928756	0.13826812118312	TRIM21
8904	1002.29161849787	-0.463162173295868	0.186008972541744	-2.48999909502713	0.0127743420566987	0.13826812118312	CPNE1
2797	787.480627467042	-0.438626234963188	0.176495559071213	-2.48519700592699	0.0129479757611307	0.139152876526458	GNRH2
5893	5176.65580190496	-0.433568164685079	0.17437833896718	-2.48636480455684	0.012905559520197	0.139152876526458	RAD52
6605	1372.23736734667	-0.452008798967736	0.181881570698112	-2.4851819633666	0.0129485229336157	0.139152876526458	SMARCE1
1789	17237.6681515078	-1.1144490073081	0.449240513309492	-2.4807402144079	0.0131109888925459	0.140661233278882	DNMT3B
3950	1797.29041360241	-0.556506423293365	0.224946629761262	-2.47394870456157	0.0133628881647033	0.142629271622896	LECT2
9826	147.081381789244	-0.782408084789946	0.316178087566129	-2.47458035695248	0.0133392808767279	0.142629271622896	ARHGEF11
8893	1736.309874998	-0.717605120162903	0.29036289989723	-2.471407746709	0.0134582270364425	0.143179331782354	EIF2B5
321	42.6392726464668	-2.04152483058735	0.827662205271132	-2.46661599090244	0.0136396544953753	0.144625803165963	APBA2
9411	592.508420320571	-0.871430080526498	0.353569588362754	-2.46466356046559	0.0137141955435423	0.145078630644166	ARHGAP29
4736	63.7876422473156	-1.07080795937608	0.43489482066359	-2.46222283756375	0.0138078847747011	0.145440004862001	RPL10A
10007	1624.24500647118	-0.630950802914544	0.256558432833635	-2.45928693883036	0.0139213302185973	0.146046076720839	GNPDA1
7850	175.442131750295	-0.534093479112223	0.217134349597172	-2.45973739347586	0.0139038710306785	0.146046076720839	IL1R2
2665	53.2879079425391	-0.665333747210397	0.271241568999063	-2.45291954940983	0.0141702026437305	0.147788244621989	GDI2
2841	369.073823221368	-0.567791274209153	0.231788430729994	-2.4496100707915	0.0143010991899051	0.148423479683812	GPR18
4112	25.8072083909652	-0.925219778627547	0.378244249962579	-2.44609079640757	0.0144414626858309	0.14963613291084	MAGEB1
9600	431.64833476866	-0.597988305137292	0.245079409894911	-2.43997774188255	0.0146881668771298	0.151944906784228	PITPNM1
3788	107.979012717044	-1.12319405445689	0.460576184198733	-2.43867158787403	0.0147413583881123	0.152000846134798	KCNS2
4159	1557.15347031253	-0.561510461470438	0.2306808002079	-2.43414476178503	0.0149270239117876	0.153170526010956	MC3R
5732	240.883499856282	-0.942485333408693	0.387565588056284	-2.43180860853885	0.0150236436388735	0.153824829791197	PTGER2
8823	81.4881879878614	-1.0733262287475	0.44143734824288	-2.43143502247787	0.0150391455721667	0.153824829791197	FGF16
2668	38.8331757192206	-0.720169294319228	0.297268421512802	-2.42262292999128	0.0154089113780646	0.157117480188108	GDNF
9467	3381.62972459881	-0.386675607994017	0.159689363283649	-2.42142369437081	0.0154598463687136	0.157117480188108	SH3BP5
2646	2677.99732373578	-0.330507934084242	0.136727278295209	-2.41727867478382	0.0156370403084699	0.158664833241604	GCKR
396	15.6676985995317	-3.20443328719622	1.32794542519695	-2.41307603941702	0.0158185190366596	0.158971470392109	ARHGDIA
8637	224.295810314956	-0.34885758533866	0.144817238342963	-2.40895068384386	0.0159984596444815	0.160286929540459	EIF4EBP3
6695	3687.24359946572	-0.369336788508968	0.153574061656086	-2.40494250478353	0.0161750103678455	0.161041339530881	SPOCK1
1260	3613.16319396722	-0.521935391704679	0.217303721559701	-2.40187046939868	0.0163114830913913	0.162146336605361	CNGA2
7320	2778.67242789771	-0.392099718316851	0.163301637691344	-2.40107646108215	0.0163469204044368	0.162162035312235	UBE2B
4057	12.8464766494327	-2.03836404741218	0.8494053471026	-2.39975419788118	0.0164060843430282	0.162325829845016	LTF
7153	226.315528894807	-0.606647475873178	0.252903678992197	-2.39872934348217	0.0164520702118678	0.162528060074383	TOP2A
48	1804.6539097821	-0.686045787544411	0.286360010977318	-2.39574577889911	0.0165865898879632	0.163349666977123	ACO1
9832	293.812804953811	-0.380260480308249	0.158881796894853	-2.39335460537309	0.0166950968137738	0.16365825258741	JAKMIP2
6554	3511.20697635606	-0.422909837879519	0.176745810027392	-2.39275736049401	0.0167222957390573	0.163672685372127	SLC10A1
11025	17.3871883571248	-0.852971430054039	0.356651922609832	-2.39160754780837	0.016774768531001	0.163934066657801	LILRB3
7760	1351.44445166216	-0.5412789364922	0.226396322301178	-2.39084686089613	0.0168095625967106	0.164022143006553	ZNF213
7753	431.990841648838	-1.58623579563932	0.663924151987419	-2.38918224452448	0.0168859237711295	0.164263374666553	ZNF202
8208	6.45501528224603	-2.83897055398794	1.18936843608738	-2.38695636091302	0.0169885077085819	0.164333795939969	CHAF1B
9590	1192.28345085103	-0.388028776825436	0.162498401991288	-2.38789287814806	0.0169452801341991	0.164333795939969	AKAP12
1954	134.580397461893	-0.835144540421071	0.351360399627298	-2.37688863431093	0.0174593584720439	0.166817589508845	MEGF8
2117	378.359885824935	-0.796441792657579	0.335166780242842	-2.37625516490782	0.0174893637539138	0.166817589508845	ETV3
7009	1388.87377288716	-0.392002541743117	0.164964335707361	-2.37628660802484	0.0174878733352109	0.166817589508845	TMBIM6
3421	17.5861297459918	-1.64983775882739	0.695141685233981	-2.37338343228842	0.0176259556634405	0.166934167194042	IDH3G
8544	26.3635647223597	-1.09874201458935	0.462971220362212	-2.37324042243864	0.017632782199685	0.166934167194042	PIR
9039	2382.6902472032	-0.304566998523997	0.128532916071604	-2.36956421617578	0.017809062150942	0.168102749858001	UBA3
6273	3198.37121524517	-0.472599637116446	0.199830393985059	-2.36500377991439	0.0180298869102437	0.169683639826879	S100A2
5152	266.657205923571	-0.392126319886961	0.165852841214884	-2.36430269758786	0.0180640464396723	0.169754008049033	PDE9A
4060	67.652030605107	-0.58852534820574	0.24928147072742	-2.36088685809011	0.0182312918741629	0.170821029312849	LUM
2033	4223.95252235892	-0.256532708409824	0.108778539689496	-2.35830255804212	0.0183587230346532	0.171762052862446	EP300
3750	544.893994223958	-0.330056689351689	0.140316808542296	-2.35222488866827	0.0186614885464648	0.174082683478899	KCND1
6541	1866.30735604882	-0.433836002756309	0.184635510441711	-2.34968886385087	0.0187891094074654	0.174760693055987	SLC7A1
7104	40.7242413752844	-0.964768955421127	0.411024750447654	-2.34722837096885	0.018913658233361	0.175662326541084	TM4SF4
3034	4.68455033868663	-1.61056955923674	0.686580268923244	-2.34578480060689	0.0189870665475808	0.175987958141706	HAL
5409	2557.26151916335	-0.449246673940438	0.191583812992869	-2.34490934762406	0.0190317062561292	0.175987958141706	PNMT
2587	468.240686469219	-0.990646583690876	0.422909346574566	-2.34245611196538	0.0191572869478978	0.176791595340334	GALR1
6340	618.708911633539	-0.795563292388653	0.339879466164258	-2.34072184873966	0.0192465000292832	0.177103906546004	SCNN1G
1104	202.366076604423	-0.834240845302121	0.357371263301846	-2.33438144296873	0.0195757575964833	0.177373350866828	RCC1
1261	1063.03723254332	-0.540703533431587	0.231324740514447	-2.33742198188187	0.0194172532506134	0.177373350866828	CNGA3
1946	36.7127302214451	-0.894904567704554	0.383379774639838	-2.33425085750875	0.0195825903010873	0.177373350866828	EFNA5
3803	27.1832015741042	-1.03648338631884	0.443734181376674	-2.33582047500414	0.0195006000330115	0.177373350866828	KIR2DL2
5721	413.335356337843	-0.580104753141872	0.248307918975039	-2.3362313837449	0.0194791854689272	0.177373350866828	PSME2
6919	11.2436110918896	-3.92010431392763	1.68102986123202	-2.33196590038835	0.0197024851137804	0.177480823879626	TCEA2
10766	2197.83206587408	-0.353965288072667	0.152000108210834	-2.32871734263303	0.0198740447549828	0.178585695948023	TOB2
2039	1595.02359730053	-0.229536249880154	0.0985927384093705	-2.32812531210045	0.0199054505987211	0.178615623002911	DMTN
2859	4936.0702065526	-0.309882109132627	0.133349942363153	-2.3238263447368	0.0201348031605748	0.178907287301085	GPR35
9686	91.2025429005049	-1.29698728993554	0.557968012237252	-2.32448323468417	0.0200996090948905	0.178907287301085	VGLL4
1816	4812.58074952152	-0.344629143052305	0.149476495518398	-2.30557414299217	0.0211344394699791	0.184258593866245	DRD5
2719	3096.23331209278	-0.811779314590164	0.352116300450699	-2.3054295230045	0.0211425296325619	0.184258593866245	GPC3
342	11.0563403291065	-0.982754276275712	0.426098807983003	-2.30639996607293	0.0210882938898348	0.184258593866245	APOC1P1
3739	94.1825787339548	-1.08039330852121	0.468492273492051	-2.30610699397062	0.0211046546123918	0.184258593866245	KCNA4
9270	473.608922998036	-0.436851164188413	0.189454263755764	-2.30583970784412	0.0211195905739443	0.184258593866245	ITGB1BP1
8911	25.6227501500953	-1.44400576796999	0.627103526108458	-2.30265930241357	0.0212980197115581	0.184729975568551	CACNA1I
8406	6.41651536849438	-1.89339422887216	0.823976010931687	-2.29787542811017	0.0215688801725988	0.186695531507583	SRPX
10312	590.738659542067	-0.47944841865963	0.209199274337044	-2.29182639461351	0.0219156629509099	0.187172577224226	TCIRG1
6059	23.9536257745644	-1.2959514515164	0.56519152257808	-2.29294212624601	0.0218513370920039	0.187172577224226	ABCE1
6676	702.045787482663	-0.382492588031322	0.16696232886358	-2.29089154802006	0.0219696869447936	0.187172577224226	SPAG4
9372	819.446019141535	-0.426477884281957	0.18581741756171	-2.29514482484035	0.0217248259609657	0.187172577224226	ZFYVE9
9675	36.0952229558383	-1.67168007397956	0.729747677856228	-2.2907644994369	0.0219770379104836	0.187172577224226	TTI1
9810	292.424813549346	-0.688175293384023	0.300283202295863	-2.29175421109962	0.0219198302533619	0.187172577224226	RNF40
9154	7834.8324044225	-0.407495261374914	0.178023609791124	-2.28899561048688	0.0220796074275691	0.187610327478671	SLC28A1
230	6.31798594060703	-1.18987615791788	0.521265738694115	-2.28266711121046	0.0224499844989733	0.189677027068351	ALDOC
1452	15.4751989821777	-1.39993781108904	0.613876997562709	-2.28048585734153	0.0225788886372475	0.190173260327475	CSNK1A1
7205	5.00606135195402	-3.01383027019191	1.32250694251175	-2.27887671006697	0.0226743952412606	0.190560769517701	TRIP6
9806	13.9974316788947	-1.15063584567836	0.505082471206384	-2.27811478574989	0.0227197395440666	0.190689951160095	SPOCK2
9002	2376.92286178958	-0.249812535960014	0.109712145098815	-2.27698160249273	0.0227873242677253	0.190753890777985	F2RL3
9413	132.215377485752	-1.25508641424052	0.551121219353606	-2.27733277211242	0.0227663613386692	0.190753890777985	FAM189A2
3422	2.38796728283171	2.0244934971894	0.889387517834842	2.27627828881375	0.0228293587282976	0.190774107477976	IDI1
11076	5447.25346520233	-0.553971992425133	0.244027037234472	-2.27012546930548	0.0231999714134228	0.192938847231628	TPPP
1001	206.044912399048	-0.614309308829383	0.270779903351562	-2.26866654883101	0.0232886112990412	0.193170984464798	CDH3
2786	5909.62259922915	-0.760521722942151	0.335507543444046	-2.26677980213279	0.0234036805768458	0.193835581009699	GNG4
5536	34008.9243559825	-0.440770981730019	0.194484959694387	-2.26634996568703	0.0234299644423064	0.193835581009699	PPP5C
7711	236.341634770449	-0.508106003173416	0.224244511074416	-2.26585703587099	0.0234601379090645	0.193835581009699	ZNF155
8824	270.192649267073	-0.658010801410636	0.290801384790624	-2.26274988987553	0.0236511114938698	0.194655072864165	CES2
1755	890.596228469341	-0.414303248380455	0.183330328043014	-2.25987294520767	0.0238291374807254	0.195678786989356	DMBT1
9630	4872.07222930048	-0.228124997634204	0.101008308636727	-2.25847755212543	0.0239159025412541	0.196073417483838	GNA14
1384	34.9759515917665	-0.822470922198968	0.364528483205744	-2.25625968913588	0.0240543723529836	0.196954848017609	CRAT
11081	1601.8357722139	-0.875977859463439	0.388707213550852	-2.25356728387249	0.0242234034473486	0.197072118761483	KERA
3842	184.229079435152	-0.475474950007016	0.211116912209763	-2.25218787557196	0.0243104018879469	0.197072118761483	TNPO1
4863	2.64758479715415	-3.210703435174	1.42780805548971	-2.24869401936018	0.0245319699505347	0.197072118761483	NPAT
6493	2223.78351704968	-0.468893402404269	0.208394280114056	-2.25003009750382	0.0244470348061946	0.197072118761483	SIM2
8425	24.9504861188036	-0.904145625969104	0.4016778571859	-2.25092224974367	0.0243904622458197	0.197072118761483	LTBP4
3846	2807.43726256969	-0.36847710237655	0.164172415551886	-2.24445197530821	0.024803335576652	0.197635595783845	KRTAP5-9
6279	32.6726185318503	-1.42806847780399	0.636193483503071	-2.24470780483418	0.0247868966758629	0.197635595783845	S100A8
6692	504.36957303133	-0.501739268771068	0.223537065158611	-2.24454619378248	0.0247972802588681	0.197635595783845	SPINT1
7277	14.1514826921664	-0.910858559301131	0.406138044590175	-2.24273143438275	0.0249141382927764	0.197635595783845	TUBA4A
7533	9.27819408046362	-1.10248161961095	0.49096691112755	-2.24553140878476	0.024734038229935	0.197635595783845	YWHAH
8445	403.103758687144	-0.666627360384995	0.297049761150463	-2.24416056691368	0.0248220721806436	0.197635595783845	DYRK2
9792	3.01420305491823	-1.47852162382947	0.659413401437615	-2.24217709346836	0.02494992898989	0.197673036405579	SERTAD2
1237	990.678275137616	-0.530420772183733	0.236627353077232	-2.24158688877618	0.0249880841378027	0.197729093637688	CCR8
2307	103.040022133548	-1.13174344206435	0.505133765602819	-2.24048265851668	0.0250596053583711	0.198048707192493	FOXS1
6829	1290.20146784205	-0.32829578981754	0.146618499311629	-2.23911574159388	0.0251483862811445	0.198429409931437	SUPT5H
