baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
4927	5.94265480495191	3.35404516779684	1.28028549558097	2.61976346633126	0.00879907743013068	0.118100697490488	NUP88
9464	101.283287481705	3.54448937527922	1.35346895127944	2.61881838658257	0.00882349091652876	0.118179050970434	HAND2
154	86.2438272764413	1.02996038915974	0.395193632769691	2.60621706362353	0.00915484244819549	0.119956496559143	ADRB2
3140	17.7385537756342	3.54558683534947	1.3588441904376	2.60926665492654	0.00907365059156972	0.119956496559143	MR1
1616	11.6580285308922	2.31564240410249	0.889924399957258	2.60206642745575	0.00926639017885599	0.120220667409827	DAXX
5621	297.914471898483	0.56958647204218	0.21902907953129	2.60050616685722	0.00930863459441881	0.120220667409827	PRNP
11342	9020.9468328823	0.960098743434777	0.369595128489245	2.59770399939867	0.00938493554546863	0.120620121091457	RNF13
5663	4492.72863524754	0.781753314043083	0.301336091076052	2.59429035284653	0.00947864013168466	0.120847912861278	PSEN1
9518	109.818173105965	2.53641050183387	0.980119623669497	2.58785809464536	0.00965747567551368	0.121906468745274	GDF15
5782	1206.55234523145	0.631258779028279	0.244054011651568	2.58655358605421	0.00969410956342464	0.121969624928881	PTPN12
6201	13941.4065960944	0.419010416562084	0.162029716563926	2.58600968666616	0.00970942018254036	0.121969624928881	RPS7
1549	7.40867561028862	2.3825661124996	0.923581235306301	2.57970389763217	0.00988850630542882	0.122968564066965	CYP2A7
5739	7159.52586650629	0.669424164402956	0.259798804932853	2.57670224686358	0.00997478329236589	0.123702868042947	PTGIR
7035	79.1756157799281	0.951625281309633	0.369469003933335	2.57565660766861	0.0100049953870562	0.123836149129283	TFPI
2160	2348.79283222321	1.90028016506467	0.739400133569982	2.57002951282916	0.0101689851375217	0.124465586389126	F11
6945	407.518533014742	1.84952862309361	0.719771474988863	2.56960533636351	0.0101814433177389	0.124465586389126	MLX
973	27.0691453122528	1.68734177610974	0.656837394765538	2.56888811379572	0.010202539257804	0.124465586389126	CD79A
5994	49.3193943918844	1.30197052449172	0.507618837757813	2.56485856640509	0.0103217869044619	0.125137618020171	RFXAP
10133	6364.58473538504	0.493558630949785	0.192931431926774	2.55820747309393	0.0105213298981717	0.126394558326965	OPTN
745	18.3861755539948	3.74308652394915	1.46243748730304	2.55948480290393	0.0104827439050703	0.126394558326965	MYRF
2138	2465.14619355753	0.365959345040227	0.143164134709242	2.55622223948386	0.0105815512830802	0.12677933947826	EYA1
2052	2950.51241647314	0.593051951315698	0.23206731478487	2.55551692777359	0.0106030203670435	0.126797773637463	EPHX1
3726	43.5202485264766	1.52661115689698	0.598034521899577	2.55271410093167	0.0106887193705885	0.127105855393802	JUNB
2891	21.9899994290674	3.7581712608922	1.47390792820532	2.54980056011252	0.0107784559074857	0.127277141316279	GRIA2
5173	123.616130996044	1.6678879633207	0.654111628944024	2.54985218045012	0.0107768602001271	0.127277141316279	PDYN
5579	59684.4529347169	0.974990046430528	0.38256923476598	2.54853228599768	0.0108177273099045	0.127277141316279	PRKCB
10500	814.997566597553	2.49027074427985	0.979176175898076	2.54323052947631	0.0109832738658182	0.127781371512174	SEMA6C
3885	83.3294751459742	1.32080685003026	0.519363423544797	2.54312643161391	0.0109865467175667	0.127781371512174	KRT34
5756	17213.1563712393	0.657613327045758	0.258776134925111	2.54124410365766	0.0110458770717948	0.128236988924741	TWF1
6638	3848.63872852562	1.33817068627986	0.527410630800843	2.53724632787156	0.0111728307871787	0.129239180850965	SNRPN
6573	530.55854116002	0.834776303535991	0.329127255935372	2.53633294867536	0.0112020173704346	0.129341623431406	SLC19A1
5198	18.4777407600031	2.30476437976493	0.909092839285031	2.53523543489523	0.0112371774342223	0.129512541370512	PFAS
11258	2279.60118661827	1.10762461319967	0.437689413153256	2.53061778492649	0.0113861848452583	0.130366468162997	DCTN3
2005	3788.72789798226	0.722062328782377	0.286381750905591	2.52132800536027	0.0116912814809223	0.132348634842754	ELK4
6558	95.5817050552327	1.34125562252275	0.531854149068474	2.52184856482161	0.0116739952706682	0.132348634842754	SLC12A2
6311	3416.98523294992	0.287406085635777	0.11402304768381	2.52059641865357	0.0117156136492837	0.132388515162954	ATXN2
5378	3084.12553753164	0.536576849143906	0.213369509463771	2.51477753542389	0.0119107514461274	0.133959064683486	PMS1
10974	242.729179141923	1.00384107402435	0.399772371851353	2.51103163876869	0.0120378907437782	0.134832853718163	ADIRF
5479	3.64011625930345	2.77136867538652	1.10344932025902	2.51155048492484	0.0120202091407192	0.134832853718163	PPIB
2532	1397.57064220809	0.293743966832369	0.11704501775924	2.50966655784184	0.0120845211001929	0.135071857463849	ACKR1
9083	6076.03747354748	0.803369278784338	0.320410784384636	2.50731035887961	0.012165384207291	0.135071857463849	BPY2
5828	2488.80817767473	0.356888416825974	0.1426615812739	2.5016434953204	0.0123618335190144	0.136065717730051	PEX2
7568	3.11490874856273	3.02255459527622	1.20790354146054	2.50231454046529	0.0123384251020322	0.136065717730051	ZNF20
595	5.77108410720595	2.27888835843881	0.911775114058696	2.49939740984431	0.0124404713328799	0.136694781726739	CCND1
6993	239.098503226017	1.23394603632156	0.494371211445451	2.49599088246608	0.0125605829969016	0.137539464761253	DYNLT1
1031	116.469185379885	1.40330438827301	0.562688143421316	2.49392919449216	0.0126337743368295	0.137866333329175	CDKN2C
10412	235.315862785935	1.18888748949791	0.477444286288618	2.49010727249382	0.0127704544282844	0.13826812118312	NSA2
6165	909.695395319399	1.56739537586347	0.629102085406175	2.49148017821542	0.0127212065098048	0.13826812118312	RPL35A
10002	12.3274469993739	3.21080638873928	1.29039387976813	2.48823745918279	0.0128377984235715	0.138665659712669	NR2E3
10584	120.563923679585	1.08079443115146	0.436316479340309	2.47708826580554	0.0132459139871009	0.141869536676659	COLEC10
6627	267.211769706794	0.75474213604891	0.30596491472805	2.4667604019884	0.013634155324568	0.144625803165963	SNRPA1
9860	4064.20872286859	0.926242876025343	0.375863910350403	2.46430383582676	0.013727968507983	0.145078630644166	LRIG2
10175	179.286638773492	0.913494935960371	0.370833895561448	2.46335339593844	0.0137644172895999	0.145222591702213	CNIH1
6790	1433.23354954191	0.514004108273072	0.209033740697956	2.45895283008777	0.0139342924504164	0.146046076720839	AURKA
10170	1558.16725778257	1.42418031034395	0.579624190130578	2.45707535088056	0.0140073303195726	0.146570124166317	DHRS9
1945	4078.92637762126	0.32965685654029	0.134268562740127	2.45520507416417	0.0140804237641042	0.147093031177719	EFNA4
8996	51.4779543377017	0.847900208091988	0.345806994345638	2.45194638036876	0.0142085832743166	0.14794600129493	NOL3
313	207.42731601197	1.05828828021632	0.431868762781319	2.4504858221297	0.0142663580863171	0.148304853178349	AOAH
5873	7.82389990699218	4.51132876273463	1.84971150380538	2.4389364251958	0.0147305595134796	0.152000846134798	RAB27A
462	196.459866898632	1.44735724536815	0.594202426088143	2.43579827651772	0.0148589683469325	0.152965625603859	SERPINC1
11098	29.3034579849362	1.00365004159353	0.412304363237367	2.43424550182536	0.0149228697984032	0.153170526010956	PRSS23
11179	3.13772331875235	3.10652455949169	1.28244517511658	2.4223449234072	0.0154207059482602	0.157117480188108	ZNF277
8491	7.95085158754484	1.97758266402789	0.816527490992718	2.42194253817907	0.0154377914194198	0.157117480188108	MAP4K3
10232	440.727434404931	1.08042035850786	0.447417881542852	2.41479029577942	0.0157442713049967	0.158971470392109	MSLN
10527	89.0842627203282	3.01650868436034	1.25035003681601	2.41253136764951	0.0158421741950012	0.158971470392109	IPO7
5634	67.0168356574748	0.985378617346838	0.40838243204925	2.41288199495321	0.0158269428457666	0.158971470392109	PRPS2
7365	1964.07366165473	0.22425717152257	0.0928881708409764	2.41427050928257	0.0157667518060503	0.158971470392109	UGT2B10
9187	8584.78366702334	0.730427562168706	0.302748022773896	2.41265840640756	0.0158366541068614	0.158971470392109	SLC24A1
9295	3846.3477826841	0.347155912175268	0.14373491280573	2.41525114113702	0.0157243635631888	0.158971470392109	SRSF11
7297	4705.73200126351	0.563232837453628	0.233876766071731	2.40824621835622	0.016029366401663	0.160344070829214	TYK2
5481	71.2172048142089	1.00763019812197	0.418704711723582	2.40654134025409	0.0161043812233594	0.160841559408183	PPID
4637	5118.42700358068	0.621780664585781	0.25853237955192	2.40503980841174	0.0161707041771026	0.161041339530881	MYL6
5297	125.143076305254	1.14257552770259	0.475935629539809	2.40069340639063	0.0163640406586694	0.162162035312235	PI4KA
1785	5922.43036522719	0.513974919935853	0.214322309031199	2.39814008284613	0.0164785619461707	0.162537381552772	DNM2
10892	37.5158313504019	2.78810551575937	1.16420160938111	2.39486485269637	0.0166264923840174	0.163489558805439	MALT1
6861	1726.80917245424	0.751230612176496	0.313848682802852	2.39360766299086	0.016683584123936	0.16365825258741	SYT5
9479	105.230453868979	2.39670618933217	1.00313144712349	2.38922445927182	0.0168839834918091	0.164263374666553	MAPK8IP1
6773	4.49902729650112	2.07243014711728	0.868153054977385	2.38717140397699	0.0169785732440978	0.164333795939969	STAT2
8821	3259.12726508586	0.225003188382481	0.0942704537881866	2.38678376247168	0.0169964850249135	0.164333795939969	INPP4B
4501	6.64721310474514	1.46655418297266	0.614967614463412	2.38476652831921	0.0170899634387306	0.164986870101979	MT1X
9653	626.945461059708	0.34507244393424	0.144756931008246	2.38380602248734	0.017134631483319	0.165167462874054	HS2ST1
4762	15.8675721136383	-1.69138947019522	0.710292505139332	-2.38125766209998	0.0172536389657826	0.165562068024599	NEUROG1
6869	1290.22435679555	0.424453532363731	0.178192207035056	2.38199828952244	0.0172189774317867	0.165562068024599	TACR1
7022	197.881588052296	0.789986227771961	0.331750035167756	2.38126946202881	0.0172530862469952	0.165562068024599	TFAP2C
5371	176.267740183858	2.69911078635626	1.13527654680518	2.37749189301225	0.0174308261351616	0.166817589508845	PML
2969	166.448357467054	1.28533820417527	0.541549932531949	2.3734435681043	0.0176230857885729	0.166934167194042	GTF2I
3704	431.804665009195	0.641517706604002	0.270063417439583	2.37543356551621	0.0175283474485423	0.166934167194042	ITPA
3772	939.127827771573	0.411018907861348	0.173187047091563	2.37326586926587	0.0176315673328517	0.166934167194042	KCNJ15
6871	1381.44083591882	0.308090403554472	0.130008151462054	2.36977758771069	0.0177987885919555	0.168102749858001	TADA2A
1795	10381.3598625993	0.324762797257844	0.137183735065968	2.36735642969391	0.0179156695728873	0.16885850344105	DOCK3
3693	233.770810180794	0.66361819199901	0.280933011165864	2.36219371032622	0.0181671466674976	0.170471072416843	ITGB5
10605	14.2122082302724	1.3900008132343	0.590197200386647	2.35514640246292	0.0185154092812872	0.172973617984653	PAIP1
9911	1199.30844794595	0.44558763268551	0.189586907129383	2.35030804306239	0.0187578800966648	0.174725670827206	TMCC2
2729	6210.96305602597	0.283189311000499	0.120762877081642	2.3450030161922	0.0190269256775428	0.175987958141706	GCLC
8668	114.113543760048	1.0485090956515	0.447673891660278	2.34212697051178	0.0191741906294924	0.176791595340334	EIF3I
2072	297.543248638681	1.34882839928703	0.576326940867556	2.34038755373228	0.0192637383416905	0.177103906546004	ERCC4
10148	1761.94448620917	0.589133116748759	0.252421775546909	2.33392351144157	0.0195997273906602	0.177373350866828	EBI3
10276	141.646962802785	1.99239839384683	0.852684031820899	2.33661980228723	0.0194589618762922	0.177373350866828	NET1
11331	1466.92816494825	0.762574965199657	0.326457697350821	2.33590744340812	0.0194960659479588	0.177373350866828	PHB2
4494	29.6852145685526	1.1582388635905	0.495472649149674	2.33764439990433	0.0194057026603278	0.177373350866828	MT1F
5566	29.3635459179523	1.1063000913751	0.473621112050232	2.33583356659526	0.0194999174459271	0.177373350866828	PRKACA
3698	7.74150074917839	2.49249075941755	1.06901704531421	2.3315725135935	0.0197231912107664	0.177480823879626	ITIH2
4656	148.655573222344	1.39629658525298	0.598706694871788	2.33218802664632	0.0196908017827884	0.177480823879626	MYOG
5996	72.091101082707	0.748997875656653	0.321075480040971	2.33277818524503	0.0196597901835286	0.177480823879626	RGS1
3569	6.97643285688765	3.36243513110785	1.44486539746431	2.3271615037697	0.0199566710734379	0.178617618904596	IL6
10868	91.1992234258002	1.10230876228203	0.474093037756745	2.32508953832733	0.0200671729376336	0.178907287301085	USP20
6159	3396.01746001234	0.471676811576615	0.20293618699428	2.32426172267595	0.0201114709968432	0.178907287301085	RPL29
7965	1448.20596946754	0.828601471408044	0.356336150463933	2.32533654059304	0.0200539718618027	0.178907287301085	AIMP2
5880	6698.28596006827	0.777782174857723	0.334778302381492	2.32327534169587	0.0201643656045335	0.178920075280394	RAC2
3898	5214.24669685516	0.422065431519223	0.181720960969403	2.32260180260816	0.0202005537993751	0.178991536590007	LAD1
6276	215.939414857692	1.41661230132137	0.610320114059311	2.32109718930827	0.0202815990559006	0.179459712369457	S100A5
8853	286.289603628648	1.06000182117173	0.457273993222521	2.31808901639396	0.0204444837228827	0.180649729784694	ASAP2
10054	14.1206003118986	6.84779126193986	2.95778693006729	2.31517395398865	0.0206034140610192	0.181549751047375	UBA2
5430	4.39829181434703	3.27332218844935	1.41373649987373	2.31536936956902	0.0205927263380941	0.181549751047375	POLR2A
6428	1533.02227933115	0.413954535113168	0.179131567176893	2.31089663110236	0.0208385651948808	0.183114574267724	SRSF3
7036	54.5574848198811	1.10210583270513	0.477474970753757	2.30819603164813	0.0209882357954929	0.184175387766794	TFR2
8603	63.496781858471	1.7837946311016	0.774069977065388	2.30443588299888	0.0211981876655535	0.184490930134407	FAM193A
7737	727.694183994938	1.03097841403597	0.447508736573976	2.30381740014485	0.0212328959497261	0.184540551956499	RNF113A
7499	3953.24736417667	0.338967746956597	0.147223813931042	2.30239753954048	0.0213127636069344	0.184729975568551	XG
11278	38.8687881922044	1.76017680013871	0.767653136998842	2.29293246559268	0.0218518933568279	0.187172577224226	KLF12
3223	56.0137394190811	1.12495471140557	0.490117926295905	2.29527354754699	0.02171745257832	0.187172577224226	HOXC6
4919	1452.27615502133	0.404866439662862	0.176457460362473	2.29441384247058	0.0217667387911096	0.187172577224226	ROR1
7083	717.217519016328	0.341929925134297	0.149248137465894	2.29101636335284	0.0219624672769719	0.187172577224226	TK1
9491	1801.61600271506	1.0406355502061	0.453624680336765	2.29404526542414	0.0217878988167645	0.187172577224226	PSMF1
9778	4.87879574978209	1.99729376830193	0.870634697779838	2.29406635572316	0.0217866875390207	0.187172577224226	KIAA0232
10980	16161.3382393256	0.816937173772925	0.356918608616044	2.28886125310364	0.022087415165282	0.187610327478671	COPS6
3211	913.293092526926	1.30215956521333	0.569846949783074	2.2851040366348	0.0223067281773031	0.189220539552003	HOXB1
5100	642.983334017551	1.30765238994327	0.572584835644299	2.2837705585965	0.0223850188090979	0.18963181047068	PCDH8
9493	27093.500333412	0.333885591023865	0.146267622649205	2.28270334183681	0.0224478488138018	0.189677027068351	KIF23
3814	41.8190733678869	1.37199068335634	0.601601695287802	2.28056319339324	0.0225743073829402	0.190173260327475	KISS1
4321	19.1288631012147	1.4361653677626	0.629853792947129	2.28015673453784	0.0225983943425922	0.190173260327475	MMP12
2764	106.579546058364	1.48840226663823	0.653973076263394	2.27593813975113	0.022849712338607	0.190774107477976	GMFB
3558	31.4066563575894	0.82016135804365	0.360468551253518	2.27526466647802	0.0228900576893512	0.190860481021824	IL2
10039	2.72526676491988	3.31726439841576	1.45947809759254	2.27291139475659	0.0230315199942594	0.191788652098794	PARP3
3623	12.9921673141824	6.71931832301613	2.96099759562712	2.26927517028025	0.0232515974992278	0.193115748420479	INHA
10642	5.87157271984582	2.24913066414576	0.99329118495378	2.26432157882325	0.0235543433213013	0.194109756748859	IGF2BP1
2697	1024.31426095709	0.299403548343858	0.132210417927203	2.26459875884148	0.0235373131609085	0.194109756748859	GJA1
4038	16.3229792289662	1.33774645971108	0.591989706714385	2.25974614851961	0.0238370103610108	0.195678786989356	LRP4
11255	21.7995190964434	2.56680173664005	1.13997560544136	2.25162865274322	0.0243457488093427	0.197072118761483	HRH3
3178	2032.84805252375	0.749153936045817	0.332371745504506	2.2539639610722	0.0241984352780753	0.197072118761483	HNRNPA1
4255	8.84077928485431	2.05559887171076	0.91237619573324	2.25301677238385	0.0242580914555496	0.197072118761483	MGMT
5926	76.2830899780255	1.18515689947741	0.526829907848623	2.24960064305602	0.0244743076031128	0.197072118761483	ARID4A
6469	1066.9970391489	1.05923377331005	0.47049495077837	2.25131804615054	0.0243654006239049	0.197072118761483	SHH
6613	276.863788931088	1.26463368876967	0.562057607042016	2.25000724645496	0.0244484853139247	0.197072118761483	SUMO2
8726	70.9045489033161	1.04328535325886	0.463956117788535	2.24867247840533	0.0245333414113635	0.197072118761483	EED
9748	31.5052770140771	-1.69397088083429	0.751418637346735	-2.25436367510887	0.0241732985311045	0.197072118761483	SLK
9899	66.7968050405124	3.99947966107394	1.77788795427617	2.24956789400277	0.0244763884355216	0.197072118761483	SV2B
4358	83.4385874562427	1.11570542497647	0.496374650950531	2.24770830428177	0.0245947961342805	0.197129157700519	MPV17
6019	2768.95011089526	0.391713942217182	0.174281842129063	2.24758894806209	0.0246024129541359	0.197129157700519	RLN2
3841	120.024026004953	1.59480938461727	0.711003855248973	2.24303901145348	0.0248942989436739	0.197635595783845	KPNA5
11010	155.733765624014	1.016854634353	0.454200095613193	2.23878119836191	0.0251701562110452	0.198429409931437	GLIPR1
10509	502.307128969307	2.53270147456672	1.13318884664872	2.23502153419256	0.0254159350394252	0.199751908988822	SEMA4B
6801	1740.76843143984	0.247105104356119	0.11057727598151	2.23468250743886	0.0254381998161971	0.199751908988822	STRN
9320	236.413647917313	1.03374334907564	0.462670404536607	2.23429754516284	0.0254635017588706	0.199751908988822	TRIP12
